ts,open,high,low,close,vol
1787497200000,95.03,95.45,94.63,95.26,109971.2
1787498100000,95.26,95.45,94.81,95.43,88980.3
1787499000000,95.44,95.87,95.43,95.68,140234.13
1787499900000,95.67,95.72,95.22,95.32,70147.88
1787500800000,95.32,95.52,95.23,95.42,64711.83
1787501700000,95.42,95.43,95.13,95.4,59772.01
1787502600000,95.41,95.69,95.33,95.53,59609.54
1787503500000,95.54,95.62,95.25,95.38,64542.95
1787504400000,95.39,95.46,94.75,95.35,109063.06
1787505300000,95.36,95.5,95.08,95.15,50986.73
1787506200000,95.16,95.22,94.77,95.09,55511.23
1787507100000,95.09,95.26,95.02,95.08,28017.62
1787508000000,95.08,95.37,94.9,95.2,81311.64
1787508900000,95.2,95.44,95.09,95.34,31638.2
1787509800000,95.35,95.38,95.04,95.27,44385.96
1787510700000,95.27,95.31,95.08,95.27,34842.6
1787511600000,95.28,95.39,94.83,95.02,39524.55
1787512500000,95.02,95.09,94.92,95.03,15463.74
1787513400000,95.02,95.34,94.77,95.27,47328.55
1787514300000,95.28,95.47,95,95.04,58242.83
1787515200000,95.05,95.12,94.72,95.02,53966.25
1787516100000,95.02,95.38,94.98,95.24,20119.11
1787517000000,95.25,95.34,95.11,95.16,19445.27
1787517900000,95.15,95.16,94.98,95.04,15928.71
1787518800000,95.04,95.78,95.03,95.62,76679.85
1787519700000,95.63,96.24,95.61,96.09,103341.66
1787520600000,96.09,96.23,95.15,95.26,95054.44
1787521500000,95.26,95.65,95.2,95.33,59730.95
1787522400000,95.33,95.71,94.75,95.23,134996.92
1787523300000,95.22,95.74,95.07,95.53,69548.65
1787524200000,95.53,95.67,95.35,95.51,48951.58
1787525100000,95.51,95.69,95.31,95.57,60318.1
1787526000000,95.57,95.64,94.99,95.15,50614.3
1787526900000,95.15,95.62,95,95.45,64422.52
1787527800000,95.45,95.87,94.99,95.14,81087.77
1787528700000,95.15,95.57,95.11,95.42,49292.58
1787529600000,95.43,95.49,94.91,95.19,68053.47
1787530500000,95.18,95.21,93.62,94.49,270637.09
1787531400000,94.5,95.08,94.31,94.33,192159.46
1787532300000,94.33,95.56,94.1,95.54,171286.88
1787533200000,95.54,95.55,94.84,94.89,90796.71
1787534100000,94.88,94.92,94.44,94.47,60540.14
1787535000000,94.47,94.65,94.16,94.18,68426.13
1787535900000,94.18,94.27,93.71,93.84,104108.47
1787536800000,93.84,94.52,93.64,94.43,122429.77
1787537700000,94.42,94.76,94.42,94.75,57738.72
1787538600000,94.76,95.03,94.6,94.73,60578.88
1787539500000,94.72,94.72,94.01,94.56,80832.62
1787540400000,94.56,94.64,93.82,93.85,71298.09
1787541300000,93.85,94.23,93.74,93.74,75780.5
1787542200000,93.74,93.98,93.37,93.74,135090.06
1787543100000,93.73,94.07,93.61,93.63,54898.88
1787544000000,93.63,94.04,93.63,93.96,68178.26
1787544900000,93.95,94.3,93.95,94.27,78246.26
1787545800000,94.28,94.32,93.93,94.23,44586.66
1787546700000,94.24,94.33,93.63,94.2,90901.68
1787547600000,94.19,94.54,93.83,94.47,109693.18
1787548500000,94.47,94.65,93.94,94.02,87318.88
1787549400000,94.02,94.36,93.43,94.11,143499.11
1787550300000,94.12,94.31,93.97,94.25,43831.51
1787551200000,94.25,94.4,93.77,94.32,86878.79
1787552100000,94.32,94.45,94.09,94.23,71067.83
1787553000000,94.23,94.26,93.84,93.95,37618.29
1787553900000,93.96,94.63,93.91,94.53,64306.23
1787554800000,94.53,95.43,94.46,95.29,115741.72
1787555700000,95.29,95.3,94.26,94.29,153070.71
1787556600000,94.29,94.4,93.94,94.01,128049.19
1787557500000,94,94.41,93.98,94.09,112644.96
1787558400000,94.1,94.34,93.89,94.02,82437.95
1787559300000,94.02,94.02,93.21,93.36,162637.48
1787560200000,93.36,93.95,93.33,93.94,91763.7
1787561100000,93.93,94.08,93.79,93.91,59613.17
1787562000000,93.9,94.58,93.86,94.55,121097.52
1787562900000,94.55,94.66,94.29,94.63,96259.7
1787563800000,94.62,94.88,94.61,94.69,55776.76
1787564700000,94.68,94.8,94.63,94.64,35552.27
1787565600000,94.65,95.15,94.57,95.01,121821.32
1787566500000,95.01,95.03,94.76,94.8,125975.5
1787567400000,94.81,94.99,94.71,94.77,83651.44
1787568300000,94.77,94.9,94.54,94.7,78645.4
1787569200000,94.7,94.74,94.21,94.65,142597.47
1787570100000,94.65,94.92,94.49,94.88,64001.02
1787571000000,94.89,96.28,94.82,96.23,347552.14
1787571900000,96.23,96.31,95.45,95.82,179296.9
1787572800000,95.82,95.82,95.2,95.25,116159.93
1787573700000,95.25,95.58,94.12,95.41,355776.64
1787574600000,95.41,96.1,95.25,95.92,266032.86
1787575500000,95.91,96.62,95.88,96.24,257400.17
1787576400000,96.25,96.5,95.85,96.35,159249.67
1787577300000,96.36,96.41,95.95,96.04,95029.41
1787578200000,96.05,96.06,94.42,94.77,406831.19
1787579100000,94.77,95.08,94.23,94.99,251554.43
1787580000000,94.99,95.65,94.77,95.63,174738.91
1787580900000,95.63,96.13,95.25,95.73,196695.56
1787581800000,95.73,96.7,95.7,96.44,246843.15
1787582700000,96.45,96.54,95.72,96.08,163740.67
1787583600000,96.07,96.52,95.96,96.24,114315.74
1787584500000,96.24,97.57,96.22,97.27,271562.99
1787585400000,97.27,97.28,96.09,96.46,329427.44
1787586300000,96.45,96.8,96.1,96.41,180935.1
1787587200000,96.42,97.12,96.42,96.76,136629.85
1787588100000,96.76,97.56,96.67,97.04,213957.23
1787589000000,97.04,97.35,96.57,96.69,165649.17
1787589900000,96.69,96.77,95.47,96.02,216088.19
1787590800000,96.02,96.16,95.17,95.88,220363.62
