side,entry_dt,entry_px,exit_dt,exit_px,pnl,r_multiple,reason,cost
1,2024-02-06 16:00:00,43232.0,2024-02-07 08:00:00,42917.4,-15.134516916558187,-0.007773378515914104,reverse,1.939883644808695
-1,2024-02-07 12:00:00,42917.3,2024-02-07 12:00:00,43057.8,-7.28971938278868,-0.0037753749653403174,reverse,1.9340202670856712
1,2024-02-07 16:00:00,43057.7,2024-02-11 16:00:00,48282.4,232.21440134838704,0.12078115644820799,reverse,2.0392507282680654
-1,2024-02-11 20:00:00,48282.3,2024-02-12 16:00:00,49545.9,-57.473897008922805,-0.02668416686860399,reverse,2.182042044335186
1,2024-02-12 20:00:00,49545.9,2024-02-13 12:00:00,48753.1,-34.558573035432474,-0.016493323362780837,reverse,2.0785429848727084
-1,2024-02-13 16:00:00,48753.2,2024-02-14 08:00:00,51601.2,-121.41087806643255,-0.05894588662898025,reverse,2.1198610338222488
1,2024-02-14 12:00:00,51601.1,2024-02-15 20:00:00,51898.5,10.191074320937688,0.005260561305863662,reverse,1.9428425152395357
-1,2024-02-16 00:00:00,51898.4,2024-02-24 16:00:00,51590.0,10.599279264148404,0.0054453509164059275,reverse,1.9406989476475829
1,2024-02-24 20:00:00,51589.9,2024-02-26 08:00:00,51126.4,-18.543563978436755,-0.00947982453929936,reverse,1.9473212058056129
-1,2024-02-26 12:00:00,51126.3,2024-02-26 12:00:00,52872.3,-67.13719433478114,-0.03466779622229655,reverse,1.969654652650018
1,2024-02-26 16:00:00,52872.2,2024-03-01 00:00:00,61183.4,292.6332048615006,0.1566155427616026,reverse,2.015338399740593
-1,2024-03-01 04:00:00,61183.3,2024-03-04 08:00:00,65314.0,-146.99438261154367,-0.06804727760679788,reverse,2.2331008985690195
1,2024-03-04 12:00:00,65313.9,2024-03-05 16:00:00,61510.2,-118.12690891614105,-0.05870810195073338,reverse,1.9535160170569665
-1,2024-03-05 20:00:00,61497.3,2024-03-08 16:00:00,68922.0,-229.60339268355315,-0.12129249576810684,reverse,2.007244095643876
1,2024-03-08 20:00:00,68921.9,2024-03-09 04:00:00,68336.3,-14.94904761305389,-0.008992325371180877,reverse,1.655360449776342
-1,2024-03-09 08:00:00,68336.3,2024-03-10 08:00:00,69639.5,-32.24114231439373,-0.019579926773910745,reverse,1.6623436999873644
1,2024-03-10 12:00:00,69639.6,2024-03-10 16:00:00,69465.0,-4.8503201283218145,-0.0030059405855290067,reverse,1.6115553994772336
-1,2024-03-10 20:00:00,69465.1,2024-03-11 04:00:00,71223.8,-41.53325778099301,-0.025830408363336367,reverse,1.6282755385572478
1,2024-03-11 08:00:00,71223.9,2024-03-12 16:00:00,71403.1,3.154262202093626,0.002014751368571668,reverse,1.56755336067383
-1,2024-03-12 20:00:00,71403.0,2024-03-13 08:00:00,73149.9,-39.16374710294736,-0.024977591277677326,reverse,1.5871356137067298
1,2024-03-13 12:00:00,73149.8,2024-03-13 12:00:00,72670.2,-10.77723727203571,-0.007053130698922019,reverse,1.5229984730717385
-1,2024-03-13 16:00:00,72670.2,2024-03-13 16:00:00,73399.9,-15.993071951725081,-0.010546275502200313,reverse,1.5240799658818394
1,2024-03-13 20:00:00,73399.9,2024-03-13 20:00:00,73127.6,-6.310740051357516,-0.004207959411388685,reverse,1.4969332159924913
-1,2024-03-14 00:00:00,73127.6,2024-03-17 20:00:00,68447.9,94.82179780511375,0.06352561891816512,reverse,1.4448942681727792
1,2024-03-18 00:00:00,68447.9,2024-03-19 00:00:00,65930.5,-59.121475634811326,-0.03725994880777927,reverse,1.5575512765171475
-1,2024-03-19 04:00:00,65930.4,2024-03-20 16:00:00,65821.6,1.7574408014091254,0.0011510501983908541,reverse,1.5255552863074762
1,2024-03-20 20:00:00,65821.6,2024-03-22 16:00:00,63907.2,-45.17752179892008,-0.02957013503166147,reverse,1.5055911962625181
-1,2024-03-22 20:00:00,63907.4,2024-03-23 12:00:00,65147.5,-29.5104183058179,-0.019914340905747983,reverse,1.4962452409407763
1,2024-03-23 16:00:00,65147.4,2024-03-27 12:00:00,68922.0,83.33789021251245,0.05741041085292733,reverse,1.4936692109648093
-1,2024-03-27 16:00:00,68922.1,2024-03-31 16:00:00,71135.1,-50.05384678662514,-0.03262476839794492,reverse,1.5588594681453345
1,2024-03-31 20:00:00,71135.1,2024-04-01 04:00:00,69637.0,-31.96653597074742,-0.02154939685190582,reverse,1.4677872301520387
-1,2024-04-01 08:00:00,69637.0,2024-04-04 08:00:00,66361.5,67.54498321618935,0.046560294814538244,reverse,1.4165811093289054
1,2024-04-04 12:00:00,66361.5,2024-04-09 12:00:00,69322.8,66.92478686440123,0.04410145340295205,reverse,1.5513775527913607
-1,2024-04-09 16:00:00,69322.8,2024-04-11 04:00:00,70789.1,-34.30633139185747,-0.021662347020028082,reverse,1.6004337477760662
1,2024-04-11 08:00:00,70789.1,2024-04-11 08:00:00,70043.3,-17.081302422410843,-0.011030252538879614,reverse,1.5404291205769742
-1,2024-04-11 12:00:00,70043.4,2024-04-12 00:00:00,71034.3,-22.431359149079587,-0.014654016652532697,reverse,1.541558691135509
1,2024-04-12 04:00:00,71034.3,2024-04-12 12:00:00,69374.1,-35.9699540067132,-0.023860121800313324,reverse,1.489917481567931
-1,2024-04-12 16:00:00,69374.0,2024-04-15 04:00:00,66224.8,66.06473414414981,0.0449172254735203,reverse,1.4374272841793263
1,2024-04-15 08:00:00,66224.9,2024-04-15 20:00:00,63392.7,-66.43038665866254,-0.04324500829748323,reverse,1.5032924089183375
-1,2024-04-16 00:00:00,63392.8,2024-04-16 20:00:00,63765.0,-9.363422463889343,-0.00637426490074578,reverse,1.4732538540752902
1,2024-04-17 00:00:00,63764.9,2024-04-17 12:00:00,60272.0,-80.60168942729663,-0.05525039637794463,reverse,1.4188875292964145
-1,2024-04-17 16:00:00,60274.0,2024-04-18 08:00:00,62563.0,-53.028118909701234,-0.03849556193383548,reverse,1.4036691329286923
1,2024-04-18 12:00:00,62563.0,2024-04-24 08:00:00,66550.7,83.67326005210344,0.06320708166168498,reverse,1.365984328009547
-1,2024-04-24 12:00:00,66550.7,2024-04-28 00:00:00,63989.8,53.458212158559384,0.037999676938033626,reverse,1.3797397427614895
1,2024-04-28 04:00:00,63989.9,2024-04-29 00:00:00,62259.9,-40.17005878982324,-0.027521998784183127,reverse,1.4398318216675112
-1,2024-04-29 04:00:00,62259.9,2024-04-29 20:00:00,63842.4,-36.78640642981631,-0.025930353245026093,reverse,1.4366915088623173
1,2024-04-30 00:00:00,63842.4,2024-04-30 08:00:00,61182.3,-58.21040251417267,-0.04214583333333331,reverse,1.3523919516392078
-1,2024-04-30 12:00:00,61182.3,2024-05-02 12:00:00,59230.7,41.537724773582205,0.031414063381075996,reverse,1.3011763785838089
1,2024-05-02 16:00:00,59230.8,2024-05-06 16:00:00,63200.0,90.62020719278166,0.06647892650445372,reverse,1.4088155809094398
-1,2024-05-06 20:00:00,63199.9,2024-05-10 00:00:00,62880.0,6.632219331145257,0.0045642477282401,reverse,1.4494029502337527
1,2024-05-10 04:00:00,62880.0,2024-05-10 12:00:00,60893.8,-46.79166567355724,-0.032071356552162804,reverse,1.4359435627391557
-1,2024-05-10 16:00:00,60893.7,2024-05-12 12:00:00,61395.9,-12.352128564479973,-0.008751282152340953,reverse,1.4172852994638259
1,2024-05-12 16:00:00,61395.9,2024-05-14 16:00:00,61563.6,3.118569642511983,0.002230087025355066,reverse,1.400316992037802
-1,2024-05-14 20:00:00,61563.6,2024-05-15 08:00:00,62447.4,-20.82057355734474,-0.014863063563534342,reverse,1.4108815691986287
1,2024-05-15 12:00:00,62447.3,2024-05-18 12:00:00,66781.4,94.99197114013413,0.06886941949451762,reverse,1.427170274084449
-1,2024-05-18 16:00:00,66781.3,2024-05-20 16:00:00,69996.4,-71.7172354346132,-0.04866778873726614,reverse,1.509080327650549
1,2024-05-20 20:00:00,69996.5,2024-05-22 04:00:00,69759.6,-5.440347759080344,-0.0038827627095639663,reverse,1.3987827378135256
-1,2024-05-22 08:00:00,69759.5,2024-05-25 16:00:00,69167.0,11.156913477865611,0.007997713573061732,reverse,1.3890886362768415
1,2024-05-25 20:00:00,69166.9,2024-05-26 20:00:00,68524.3,-13.753847530427397,-0.009785925782418922,reverse,1.398943471046216
-1,2024-05-27 00:00:00,68524.4,2024-05-27 12:00:00,70421.5,-39.225073185147856,-0.028198871496868352,reverse,1.4102708625608535
1,2024-05-27 16:00:00,70421.4,2024-05-28 00:00:00,68070.0,-45.7666221194782,-0.033873723044415396,reverse,1.3285383107478341
-1,2024-05-28 04:00:00,68070.0,2024-05-30 12:00:00,68566.4,-10.171256147761634,-0.007796139268400091,reverse,1.3094100430426598
