cond,side,rr,n,ndays,nsyms,wr,be,lift_pts,expR,ci_lo,ci_hi,p_neg,n_tr,wr_tr,e_tr,n_te,wr_te,e_te,hold_h,top3_frac
S_bb_break_dn+h5_taker_avg24h_bot,-1,1.0,155,108,2,0.5290322580645161,0.5210335652497171,0.7998692814799035,0.007507517497115665,-0.14167335272842033,0.1525320725336608,0.45625,101,0.5148514851485149,-0.01883254122443506,54,0.5555555555555556,0.05677318288371976,23.454838709677418,0.09032258064516129
S_bb_break_dn+h5_taker_avg24h_bot,-1,2.0,128,104,2,0.375,0.35209609734323183,2.290390265676817,0.05776006458058259,-0.2094931728019572,0.31015314035518216,0.30875,84,0.35714285714285715,0.007820790709583676,44,0.4090909090909091,0.15309867833430776,45.03515625,0.0703125
S_volspike18_dn+h1_build_short_6h,-1,0.25,432,260,2,0.8538283062645011,0.8281001349464484,2.5728171318052717,0.023150614786199144,-0.0330031545337411,0.06925959013376896,0.21625,278,0.8705035971223022,0.0441799213092247,154,0.8235294117647058,-0.014811380106015822,5.449652777777778,0.041666666666666664
S_volspike18_dn+h1_build_short_6h,-1,0.5,428,260,2,0.711943793911007,0.6927131217925306,1.92306721184764,0.01922042692840624,-0.05631590046504784,0.08710315372663159,0.3025,275,0.7418181818181818,0.06451735908803566,153,0.6578947368421053,-0.06219562760687539,11.032710280373832,0.0397196261682243
S_volspike18_dn+h1_build_short_6h,-1,0.75,401,256,2,0.615,0.5960794124515301,1.8920587548469925,0.022598986186585564,-0.07172390050870264,0.10792335823850793,0.35,257,0.6381322957198443,0.06402985394109113,144,0.5734265734265734,-0.05134360418083064,16.670199501246884,0.03740648379052369
S_volspike18_dn+h1_build_short_6h,-1,1.0,376,249,2,0.56,0.5234843214887834,3.651567851121662,0.062174323030485826,-0.053661370327983224,0.1685688256054485,0.15625,243,0.5843621399176955,0.1116583124061104,133,0.5151515151515151,-0.028236274099414743,21.824468085106382,0.03723404255319149
S_volspike18_dn+h1_build_short_6h,-1,2.0,317,230,2,0.3924050632911392,0.3529541300909482,3.9450933200190996,0.1048624006474221,-0.07165300462526603,0.2885796754822291,0.13875,199,0.40703517587939697,0.14649180408100834,118,0.36752136752136755,0.03465688129756057,39.26577287066246,0.031545741324921134
S_volspike18_dn+h1_unwind_dn_6h,-1,0.25,407,261,2,0.8722358722358723,0.8261867822728222,4.604908996305013,0.050744469718710515,0.002493962402740244,0.09473705373034347,0.02125,258,0.8643410852713178,0.03999323961631449,149,0.8859060402684564,0.06936069365440296,6.371621621621622,0.03931203931203931
S_volspike18_dn+h1_unwind_dn_6h,-1,0.5,403,261,2,0.7568238213399504,0.6912979033743087,6.552591796564167,0.09054786939506658,0.020712448967355628,0.15859906828602663,0.0075,254,0.7559055118110236,0.08826505443934365,149,0.7583892617449665,0.09443937945381574,13.191066997518611,0.03970223325062035
S_volspike18_dn+h1_unwind_dn_6h,-1,0.75,386,256,2,0.6606217616580311,0.5947823153289727,6.583944632905836,0.10640465660563646,0.010006667058229347,0.21083454605878038,0.01625,242,0.6735537190082644,0.12753126364719408,144,0.6388888888888888,0.07090021977190766,18.91062176165803,0.03367875647668394
S_volspike18_dn+h1_unwind_dn_6h,-1,1.0,368,249,2,0.592391304347826,0.5225883010490312,6.980300329879485,0.13044777411843836,0.01194190277976253,0.25464113443861813,0.0175,232,0.5991379310344828,0.1412697577859724,136,0.5808823529411765,0.11198674315617449,25.396059782608695,0.035326086956521736
S_volspike18_dn+h1_unwind_dn_6h,-1,2.0,304,226,2,0.41118421052631576,0.35435286489852796,5.68313456277878,0.15898563384396416,-0.04790706207863611,0.3647619980705515,0.06625,190,0.42105263157894735,0.18193746913847217,114,0.39473684210526316,0.12073257501978416,53.05345394736842,0.039473684210526314
S_volspike18_dn+h1_build_short_24h,-1,0.25,445,253,2,0.8716216216216216,0.8284586597316339,4.31629618899877,0.04500185090220772,-0.004695383698962363,0.08623081319181397,0.0375,278,0.8848920863309353,0.06098981291765485,167,0.8493975903614458,0.018387159642960428,4.929213483146067,0.04943820224719101
S_volspike18_dn+h1_build_short_24h,-1,0.5,434,252,2,0.7274826789838337,0.6932329716292863,3.4249707354547354,0.041938529018577836,-0.026977209368014874,0.11113710362507044,0.11375,271,0.7490774907749077,0.07397284470915723,163,0.691358024691358,-0.011320977436311875,10.756336405529954,0.04838709677419355
S_volspike18_dn+h1_build_short_24h,-1,0.75,403,249,2,0.6343283582089553,0.5960478099044588,3.8280548304496453,0.05678484663893156,-0.0311074439938793,0.1468560886888984,0.10375,249,0.6546184738955824,0.09257808105390945,154,0.6013071895424836,-0.0010886297852859147,15.996277915632755,0.04466501240694789
S_volspike18_dn+h1_build_short_24h,-1,1.0,380,242,2,0.5620052770448549,0.523343473615736,3.8661803429118957,0.06688390180261017,-0.050568019120518136,0.1783804276480191,0.10875,238,0.5756302521008403,0.09409565662910258,142,0.5390070921985816,0.021275467656798962,20.504605263157895,0.042105263157894736
S_volspike18_dn+h1_build_short_24h,-1,2.0,306,224,2,0.3901639344262295,0.35301005180567485,3.7153882620554635,0.09837515460873596,-0.07628577482224676,0.29565479841168535,0.1375,189,0.4021164021164021,0.13239732508003593,117,0.3706896551724138,0.04341626384740517,37.49264705882353,0.042483660130718956
S_volspike18_dn+h1_unwind_dn_24h,-1,0.25,348,222,2,0.853448275862069,0.8250271545660526,2.842112129601637,0.028556387190712323,-0.021302472353506338,0.07209881355084918,0.12875,224,0.8526785714285714,0.027737760664334928,124,0.8548387096774194,0.030035196399652124,6.88433908045977,0.04885057471264368
S_volspike18_dn+h1_unwind_dn_24h,-1,0.5,345,222,2,0.7275362318840579,0.6900092191772736,3.752701270678427,0.048611220150515604,-0.034487283093787485,0.1242939266358861,0.13,222,0.7342342342342343,0.05933367045135435,123,0.7154471544715447,0.02925850497339202,13.414492753623188,0.0463768115942029
S_volspike18_dn+h1_unwind_dn_24h,-1,0.75,329,218,2,0.6291793313069909,0.593630162855437,3.554916845155387,0.05355227086149031,-0.061030208886063225,0.15298878012251357,0.17875,210,0.6428571428571429,0.07877962312991062,119,0.6050420168067226,0.009033413917219167,19.401215805471125,0.04559270516717325
S_volspike18_dn+h1_unwind_dn_24h,-1,1.0,306,211,2,0.565359477124183,0.5215336092779693,4.382586784621367,0.07874599579717412,-0.05046427252763649,0.20224318667718374,0.13,195,0.5743589743589743,0.09692517746147743,111,0.5495495495495496,0.04680959557610071,26.43954248366013,0.042483660130718956
S_volspike18_dn+h1_unwind_dn_24h,-1,2.0,258,192,2,0.40310077519379844,0.3532785764250725,4.982219876872596,0.1377877207020491,-0.08757559016407628,0.3508935315636054,0.12125,161,0.391304347826087,0.09839383191974319,97,0.422680412371134,0.2031734536293816,52.01647286821706,0.04263565891472868
S_volspike18_dn+h1_build_short_72h,-1,0.25,447,245,2,0.8721973094170403,0.8281164519791376,4.408085743790268,0.04767311501082799,-0.000979514017755309,0.09588105593541309,0.0325,279,0.8853046594982079,0.06317584850225923,168,0.8502994011976048,0.02192750403398683,5.204697986577181,0.04697986577181208
S_volspike18_dn+h1_build_short_72h,-1,0.5,437,244,2,0.7385321100917431,0.6926551531659193,4.587695692582383,0.06084559359559701,-0.011559126405761764,0.13017083618557232,0.0575,272,0.75,0.07700318131806845,165,0.7195121951219512,0.03421005504703804,10.781464530892448,0.04805491990846682
S_volspike18_dn+h1_build_short_72h,-1,0.75,405,237,2,0.6435643564356436,0.5954997378306152,4.806461860502842,0.07555084272370124,-0.019217420258135914,0.1707348767653295,0.0575,252,0.6507936507936508,0.08744468153913765,153,0.631578947368421,0.05596099055710012,15.7820987654321,0.04197530864197531
S_volspike18_dn+h1_build_short_72h,-1,1.0,374,229,2,0.5764075067024129,0.522913052248917,5.349445445349588,0.0981158002653035,-0.011618679912776545,0.21316629568749115,0.03875,235,0.5914893617021276,0.12746938456456144,139,0.5507246376811594,0.048489236881665954,20.106283422459892,0.045454545454545456
S_volspike18_dn+h1_build_short_72h,-1,2.0,288,208,2,0.4076655052264808,0.3528357282738173,5.48297769526635,0.1536445552639283,-0.035311432364656205,0.3546878106572533,0.06125,179,0.41899441340782123,0.18428666469012497,109,0.3888888888888889,0.10332402694017412,37.560763888888886,0.041666666666666664
S_volspike18_dn+h1_unwind_dn_72h,-1,0.25,287,192,2,0.8641114982578397,0.8240112112136652,4.010028704417456,0.041702517059165514,-0.013085778622756028,0.09015682795002475,0.04875,184,0.8478260869565217,0.022150866033985327,103,0.8932038834951457,0.07662973830803112,6.360627177700349,0.05226480836236934
S_volspike18_dn+h1_unwind_dn_72h,-1,0.5,284,190,2,0.7147887323943662,0.6893939859446606,2.539474644970563,0.028778224078257027,-0.06560196561475627,0.10430647555053318,0.25875,182,0.7252747252747253,0.047064303077637155,102,0.696078431372549,-0.0038498776657349514,13.92781690140845,0.0528169014084507
S_volspike18_dn+h1_unwind_dn_72h,-1,0.75,269,187,2,0.5985130111524164,0.5933280360109572,0.5184975141459214,-0.001307948928914023,-0.1284309508614369,0.09746132588571577,0.54,171,0.631578947368421,0.05886681890446871,98,0.5408163265306123,-0.10630677851573492,20.366171003717472,0.048327137546468404
S_volspike18_dn+h1_unwind_dn_72h,-1,1.0,256,185,2,0.53515625,0.5208709980114923,1.428525198850772,0.017852605668917963,-0.12854254802713022,0.15541785610989706,0.415,162,0.5617283950617284,0.07248922465771294,94,0.48936170212765956,-0.07630837599262234,26.2119140625,0.046875
S_volspike18_dn+h1_unwind_dn_72h,-1,2.0,213,162,2,0.352112676056338,0.3534810214864053,-0.1368345430067308,-0.01753795361714755,-0.24390103571377414,0.1908093912564849,0.615,133,0.38345864661654133,0.07375518732233953,80,0.3,-0.1693128004290449,55.84154929577465,0.056338028169014086
S_volspike18_dn+h2_oi_top_pct30d,-1,0.25,220,144,2,0.8949771689497716,0.8279917605851408,6.698540836463085,0.0756362593536999,0.014746563327642608,0.13395646801030697,0.00875,148,0.8783783783783784,0.056463492331544615,72,0.9295774647887324,0.11504694712146361,5.023863636363636,0.06818181818181818
S_volspike18_dn+h2_oi_top_pct30d,-1,0.5,216,143,2,0.7767441860465116,0.6924870811972985,8.42571048492131,0.11754153963429222,0.012983335869816537,0.22746243417342038,0.015,145,0.7586206896551724,0.09248506666469043,71,0.8142857142857143,0.16871320978347892,10.04513888888889,0.06944444444444445
S_volspike18_dn+h2_oi_top_pct30d,-1,0.75,202,140,2,0.681592039800995,0.5957686611431549,8.582337865784018,0.1401362421687132,0.015709502528964595,0.26477827885793576,0.0125,136,0.6691176470588235,0.1221579453715139,66,0.7076923076923077,0.17718242950839658,16.15841584158416,0.06435643564356436
S_volspike18_dn+h2_oi_top_pct30d,-1,1.0,188,136,2,0.6577540106951871,0.5234132101833946,13.434080051179254,0.25781767266239264,0.1139167830801236,0.41176857262075883,0.00125,127,0.6456692913385826,0.2380176294493366,61,0.6833333333333333,0.2990407134502307,20.97872340425532,0.06914893617021277
S_volspike18_dn+h2_oi_top_pct30d,-1,2.0,147,124,2,0.4657534246575342,0.3539581204854923,11.179530417204193,0.3221944197763159,0.02045380275326202,0.6364207862802382,0.00875,100,0.47,0.3407403746237715,47,0.45652173913043476,0.2827349413774742,41.30952380952381,0.061224489795918366
S_volspike18_dn+h2_oi_top_pct90d,-1,0.25,199,126,2,0.8737373737373737,0.8271850429153972,4.655233082197652,0.05148480984797225,-0.022452176981614565,0.11905896415434783,0.07125,137,0.8613138686131386,0.03945181262498168,62,0.9016393442622951,0.07807385209877399,5.025125628140704,0.07537688442211055
S_volspike18_dn+h2_oi_top_pct90d,-1,0.5,196,126,2,0.7384615384615385,0.6917349711603316,4.6726567301206945,0.06275993356017569,-0.04495169953827194,0.1616408629850039,0.13375,134,0.7388059701492538,0.06748511599072034,62,0.7377049180327869,0.05254744250061146,9.716836734693878,0.07653061224489796
S_volspike18_dn+h2_oi_top_pct90d,-1,0.75,189,125,2,0.6914893617021277,0.5943925679475669,9.709679375456082,0.1617482080933921,0.027834272404844037,0.29013316187692784,0.01,130,0.7,0.1823291764537361,59,0.6724137931034483,0.1164003117061935,14.25925925925926,0.06878306878306878
S_volspike18_dn+h2_oi_top_pct90d,-1,1.0,168,118,2,0.6467065868263473,0.5221493717505941,12.455721507575323,0.2401742200635222,0.08032702806311265,0.3997280778949689,0.0,116,0.646551724137931,0.2460208433842233,52,0.6470588235294118,0.22713175265580438,18.561011904761905,0.07142857142857142
S_volspike18_dn+h2_oi_top_pct90d,-1,2.0,126,107,2,0.464,0.35283714013054146,11.116285986945856,0.3215623559350316,0.07795256739760952,0.5999074089121551,0.005,86,0.46511627906976744,0.3308761496752295,40,0.46153846153846156,0.30153769939360586,39.410714285714285,0.05555555555555555
S_volspike18_dn+h4_tt_count_top_pct30d,-1,0.25,344,182,2,0.8833819241982507,0.8296879282893626,5.369399590888813,0.05900176404184787,0.0020416684359964923,0.11098638202459575,0.02125,190,0.8789473684210526,0.04971502703864879,154,0.8888888888888888,0.07045942657826233,5.446220930232558,0.061046511627906974
S_volspike18_dn+h4_tt_count_top_pct30d,-1,0.5,334,181,2,0.7747747747747747,0.6938881706734626,8.08866041013121,0.11259462999102461,0.019927338781369937,0.1901976292855255,0.0075,184,0.782608695652174,0.12007524614038075,150,0.7651006711409396,0.10341840751448107,10.896706586826348,0.06287425149700598
S_volspike18_dn+h4_tt_count_top_pct30d,-1,0.75,308,175,2,0.6449511400651465,0.5971022688987059,4.784887116644065,0.07449288784419256,-0.047727727190482946,0.17977325798012703,0.12625,167,0.6586826347305389,0.09404421439076724,141,0.6285714285714286,0.05133635214718565,16.607142857142858,0.05519480519480519
S_volspike18_dn+h4_tt_count_top_pct30d,-1,1.0,280,169,2,0.5698924731182796,0.5247835948781346,4.510887824014498,0.08073489552252014,-0.04675358545489787,0.1947380456890604,0.10875,155,0.5806451612903226,0.09661613097790203,125,0.5564516129032258,0.06104216355784658,21.988392857142856,0.05357142857142857
S_volspike18_dn+h4_tt_count_top_pct30d,-1,2.0,208,151,2,0.42028985507246375,0.3556258521525582,6.466400291990554,0.18157151439157782,-0.033387985995509774,0.37437817830907716,0.05375,111,0.40540540540540543,0.12668911280516554,97,0.4375,0.24437508734097735,44.66466346153846,0.057692307692307696
S_volspike18_dn+h4_tt_count_top_pct90d,-1,0.25,326,175,2,0.8923076923076924,0.8297195428659236,6.258814944176871,0.07077280899254945,0.013193236563160798,0.11714428068489809,0.005,177,0.8700564971751412,0.03826089402235587,149,0.918918918918919,0.1093943455678801,5.261503067484663,0.06134969325153374
S_volspike18_dn+h4_tt_count_top_pct90d,-1,0.5,316,174,2,0.7746031746031746,0.6940684996096258,8.053467499354882,0.11249887470020056,0.03161567349715197,0.18908143550497505,0.00375,171,0.7602339181286549,0.08595207976275394,145,0.7916666666666666,0.14380578459194798,11.018196202531646,0.060126582278481014
S_volspike18_dn+h4_tt_count_top_pct90d,-1,0.75,293,168,2,0.6506849315068494,0.5965058072258634,5.417912428098592,0.08612127053129895,-0.011655117897188892,0.1834596668267931,0.0525,156,0.6474358974358975,0.07561576862752488,137,0.6544117647058824,0.09808373985238475,15.790102389078498,0.04778156996587031
S_volspike18_dn+h4_tt_count_top_pct90d,-1,1.0,267,160,2,0.5902255639097744,0.5240221835621992,6.6203380347575225,0.12346291496080283,-0.003157865228055356,0.23400923561679343,0.03,146,0.589041095890411,0.11517644486906622,121,0.5916666666666667,0.13346146565000572,21.425093632958802,0.052434456928838954
S_volspike18_dn+h4_tt_count_top_pct90d,-1,2.0,193,141,2,0.4270833333333333,0.3543983481802277,7.2684985153105615,0.20675356548231394,-0.04139225359589169,0.40757068471786106,0.04875,105,0.41904761904761906,0.17584950245144776,88,0.4367816091954023,0.2436277315986883,41.92616580310881,0.05181347150259067
S_volspike18_dn+h4_tt_sum_top_pct30d,-1,0.25,115,80,2,0.8782608695652174,0.832516023722046,4.5744845843171404,0.05047364763501748,-0.06398241863997062,0.1342869326663361,0.17625,55,0.8727272727272727,0.042436998091508686,60,0.8833333333333333,0.05784057638323391,7.147826086956521,0.09565217391304348
S_volspike18_dn+h4_tt_sum_top_pct30d,-1,0.5,114,80,2,0.7894736842105263,0.6967956765139643,9.267800769656198,0.13230459876652334,0.024557863475385102,0.24451511624809408,0.0125,55,0.8,0.14699847600436738,59,0.7796610169491526,0.11860691659565178,12.449561403508772,0.09649122807017543
S_volspike18_dn+h4_tt_sum_top_pct30d,-1,0.75,102,77,2,0.7058823529411765,0.599610702535893,10.627165040528352,0.17796008291473386,0.023331251574082057,0.32784656192294925,0.01375,48,0.7291666666666666,0.21764093336627632,54,0.6851851851851852,0.14268821584669616,18.78186274509804,0.09803921568627451
S_volspike18_dn+h4_tt_sum_top_pct30d,-1,1.0,94,75,2,0.6595744680851063,0.5264278555280979,13.314661255700845,0.25746721694303376,0.06693224660367265,0.4478088681295899,0.00375,46,0.6304347826086957,0.1962363027717302,48,0.6875,0.31614684302386636,22.872340425531913,0.09574468085106383
S_volspike18_dn+h4_tt_sum_top_pct30d,-1,2.0,74,66,2,0.4864864864864865,0.3571238409396655,12.936264554682102,0.3767791364785369,0.09224789305059641,0.6826807856033249,0.0025,35,0.4,0.10852671569342012,39,0.5641025641025641,0.61751848846518,47.277027027027025,0.0945945945945946
S_volspike18_dn+h4_tt_sum_top_pct90d,-1,0.25,111,76,2,0.9272727272727272,0.8311352796080811,9.613744766464617,0.11077092851190473,0.019941510778042685,0.1760205342548626,0.01,55,0.9090909090909091,0.08876908443189539,56,0.9454545454545454,0.13237988251905672,4.95945945945946,0.10810810810810811
S_volspike18_dn+h4_tt_sum_top_pct90d,-1,0.5,111,76,2,0.8090909090909091,0.694583613827919,11.450729526299009,0.16187037447859082,0.020646111879337858,0.2968370078223789,0.01625,55,0.8,0.14989373723672583,56,0.8181818181818182,0.17363314319827963,9.86036036036036,0.10810810810810811
S_volspike18_dn+h4_tt_sum_top_pct90d,-1,0.75,101,74,2,0.71,0.5981382541509932,11.186174584900677,0.18390328958658025,-0.01679779003618023,0.36143703563119883,0.0325,50,0.72,0.20463169452909363,51,0.7,0.16358132395666508,15.868811881188119,0.09900990099009901
S_volspike18_dn+h4_tt_sum_top_pct90d,-1,1.0,93,72,2,0.6630434782608695,0.5253269958439546,13.771648241691492,0.26135333256032084,0.07499375978685711,0.4609533318651362,0.005,48,0.625,0.18758058257556987,45,0.7045454545454546,0.34004426587738856,20.27956989247312,0.0967741935483871
S_volspike18_dn+h4_tt_sum_top_pct90d,-1,2.0,70,62,2,0.4927536231884058,0.35625931536762895,13.649430782077687,0.3901360321014927,0.0037142114408847274,0.7261862606578732,0.0225,35,0.45714285714285713,0.283164032599967,35,0.5294117647058824,0.4971080316030184,41.05,0.11428571428571428
S_volspike18_dn+h4b_global_top_pct30d,-1,0.25,358,200,2,0.896358543417367,0.8299798051273644,6.637873829000263,0.07472641170115625,0.02092727802449499,0.11813984667411735,0.0025,226,0.8938053097345132,0.0704452463792126,132,0.9007633587786259,0.08205628566145375,5.6333798882681565,0.05865921787709497
S_volspike18_dn+h4b_global_top_pct30d,-1,0.5,348,199,2,0.7867435158501441,0.6941111158464173,9.263240000372686,0.12997005829285166,0.048583577222938774,0.2098914555838598,0.00125,220,0.7954545454545454,0.14194270256900046,128,0.7716535433070866,0.10939207594322088,10.84698275862069,0.0603448275862069
S_volspike18_dn+h4b_global_top_pct30d,-1,0.75,320,193,2,0.670846394984326,0.5972548127515706,7.359158223275541,0.11943915290844354,0.009446537784757078,0.214567151511435,0.0175,199,0.6884422110552764,0.14915630568452315,121,0.6416666666666667,0.07056548842546961,16.36015625,0.053125
S_volspike18_dn+h4b_global_top_pct30d,-1,1.0,289,184,2,0.6145833333333334,0.5248757084167924,8.970762491654094,0.1697122997148403,0.045609802992664775,0.2838064384096986,0.0,182,0.6318681318681318,0.20256823961190598,107,0.5849056603773585,0.1138264954039435,21.57439446366782,0.05190311418685121
S_volspike18_dn+h4b_global_top_pct30d,-1,2.0,223,166,2,0.42792792792792794,0.3545458253391738,7.338210258875416,0.20706913992623704,0.007145748735064007,0.4094489042565774,0.02125,138,0.42028985507246375,0.1804930374620442,85,0.44047619047619047,0.25021622392692666,39.56390134529148,0.053811659192825115
S_volspike18_dn+h4b_global_top_pct90d,-1,0.25,313,178,2,0.8878205128205128,0.8298094435715205,5.801106924899225,0.06518882016494211,0.012239003581590384,0.11931324010056565,0.01125,194,0.8762886597938144,0.04934414068019843,119,0.9067796610169492,0.09101964218208727,5.284345047923322,0.06389776357827476
S_volspike18_dn+h4b_global_top_pct90d,-1,0.5,303,177,2,0.7649006622516556,0.6940657188426607,7.083494340899499,0.0982155173508192,0.0010297288170123225,0.17991348566221707,0.02125,188,0.7712765957446809,0.10651158772263568,115,0.7543859649122807,0.08465324578645837,10.624587458745875,0.0627062706270627
S_volspike18_dn+h4b_global_top_pct90d,-1,0.75,275,171,2,0.6459854014598541,0.596818671393304,4.916673006655003,0.07772518367344239,-0.06028419930244316,0.1966647072213116,0.12,167,0.6706586826347305,0.11976805087440331,108,0.6074766355140186,0.012714453834919492,15.521818181818182,0.05090909090909091
S_volspike18_dn+h4b_global_top_pct90d,-1,1.0,255,166,2,0.6062992125984252,0.52381936418039,8.247984841803524,0.15592162214795313,0.023397262968055797,0.28728444781896295,0.01125,159,0.6163522012578616,0.17405329146189114,96,0.5894736842105263,0.12589104484674338,19.619607843137256,0.054901960784313725
S_volspike18_dn+h4b_global_top_pct90d,-1,2.0,192,150,2,0.43455497382198954,0.35355456222224824,8.10004115997413,0.23132839530021254,0.028431529720048872,0.4224536551288918,0.0125,120,0.425,0.2014256241670778,72,0.4507042253521127,0.2811663471887706,35.90234375,0.052083333333333336
S_volspike18_dn+h5_taker_avg6h_bot,-1,0.25,129,99,2,0.9147286821705426,0.8261403192485949,8.858836292194772,0.1028685528519712,0.009052913315724293,0.1640915216384034,0.01375,76,0.9210526315789473,0.10861542589387187,53,0.9056603773584906,0.09462775377301932,3.7267441860465116,0.07751937984496124
S_volspike18_dn+h5_taker_avg6h_bot,-1,0.5,128,99,2,0.765625,0.6913013327147114,7.43236672852886,0.10223602606136376,-0.027881999316774826,0.22958887503336525,0.05125,75,0.8,0.15359127141700257,53,0.7169811320754716,0.02956350904866729,10.33984375,0.078125
S_volspike18_dn+h5_taker_avg6h_bot,-1,0.75,123,98,2,0.6666666666666666,0.5954700114477252,7.119665521894147,0.1129195463113928,-0.044778388563823976,0.25766876098464575,0.08125,71,0.6619718309859155,0.10211380787958564,52,0.6730769230769231,0.12767353532405254,17.485772357723576,0.08130081300813008
S_volspike18_dn+h5_taker_avg6h_bot,-1,1.0,121,97,2,0.628099173553719,0.522566134713491,10.553303884022803,0.19883927337318563,0.026784785142326007,0.361130606725193,0.01625,70,0.6285714285714286,0.1964588207149546,51,0.6274509803921569,0.20210656133546365,21.706611570247933,0.08264462809917356
S_volspike18_dn+h5_taker_avg6h_bot,-1,2.0,112,95,2,0.38392857142857145,0.35459263333705676,2.933593809151469,0.0712697331185849,-0.15860890696614677,0.32193606644907075,0.2425,64,0.359375,-0.01012473784573642,48,0.4166666666666667,0.1797956944043466,46.620535714285715,0.0625
S_volspike18_dn+h5_taker_avg24h_bot,-1,0.25,102,70,2,0.9215686274509803,0.8240286913947827,9.75399360561976,0.1157121433203872,0.038481273156239296,0.17952790308793798,0.0,53,0.9622641509433962,0.16909641566577188,49,0.8775510204081632,0.0579699711917058,3.8186274509803924,0.10784313725490197
S_volspike18_dn+h5_taker_avg24h_bot,-1,0.5,100,70,2,0.78,0.6888259518328742,9.117404816712583,0.12936026382371082,-0.026885481887152472,0.2727179207547295,0.0425,52,0.9230769230769231,0.34790181918649554,48,0.625,-0.10739308781930586,9.7625,0.11
S_volspike18_dn+h5_taker_avg24h_bot,-1,0.75,96,70,2,0.6979166666666666,0.5924141094136183,10.550255725304837,0.17562406142520373,-0.011561859613581598,0.363233393402485,0.02875,49,0.8367346938775511,0.42258569667111556,47,0.5531914893617021,-0.08184657957585331,15.104166666666666,0.11458333333333333
S_volspike18_dn+h5_taker_avg24h_bot,-1,1.0,90,68,2,0.6111111111111112,0.5209885617490706,9.012254936204055,0.1698802949207889,-0.03588448922812248,0.3747600172638761,0.0525,48,0.7083333333333334,0.36687392312160144,42,0.5,-0.055255280165853946,21.71388888888889,0.12222222222222222
S_volspike18_dn+h5_taker_avg24h_bot,-1,2.0,75,66,2,0.4533333333333333,0.3534902686752915,9.984306465804183,0.28464385064925235,-0.017789779074379827,0.5776880901743959,0.04,39,0.5384615384615384,0.537247520271544,36,0.3611111111111111,0.010989875225102926,48.653333333333336,0.09333333333333334
