rule,rr,n,wr,be,expR,ci_lo,ci_hi,R_per_month,tpm,n_tr,e_tr,wr_tr,n_te,e_te,wr_te,hold_h,nights,costR,stop_frac,slip_headroom_bps,lose_streak,years,atr_mult
L_bb_break_up,2.0,179,0.3651685393258427,0.3641717216342641,0.0048710009565471534,-0.19717526370715582,0.22320654222956673,0.014437487854213527,2.963967361740707,124,0.10871328426347107,0.3983739837398374,55,-0.2292461468626994,0.2909090909090909,128.35474860335196,5.201117318435754,0.09449188751952045,0.037837674103440154,0.8,7,2021:-0.364(17)  2022:-0.150(29)  2023:+0.238(44)  2024:+0.399(34)  2025:-0.180(39)  2026:-0.348(16),2.5
L_volspike18_up,0.25,357,0.803921568627451,0.8263248012903516,-0.03229421604225225,-0.08482220786565159,0.020117600641338825,-0.19549373090805233,6.053521492897596,264,-0.010860327338736615,0.8181818181818182,93,-0.09313880332965149,0.7634408602150538,14.090336134453784,0.5574229691876751,0.03719617682656598,0.035820562414679444,0.0,3,2021:+0.057(22)  2022:+0.032(33)  2023:-0.083(115)  2024:+0.047(94)  2025:-0.078(63)  2026:-0.125(30),2.5
L_volspike18_up,0.33,352,0.7755681818181818,0.7779722221988927,-0.007405776169894248,-0.07169164196799649,0.05430925921184446,-0.04420313970881616,5.9687382787113545,261,0.01960786783316882,0.7931034482758621,91,-0.08488446940944876,0.7252747252747253,17.15033143939394,0.6875,0.038911457988076076,0.035839783592569924,0.0,5,2021:+0.064(22)  2022:+0.099(33)  2023:-0.055(112)  2024:+0.071(94)  2025:-0.088(62)  2026:-0.079(29),2.5
L_volspike18_up,0.5,322,0.7360248447204969,0.693483270778083,0.059929588995865604,-0.022730843456681155,0.14003918950116218,0.32724827513593086,5.4605459610027856,240,0.09130219741064301,0.7541666666666667,82,-0.03189267953519014,0.6829268292682927,27.382763975155278,1.1055900621118013,0.044107678084879726,0.03611680348040833,9.600000000000001,5,2021:+0.169(20)  2022:+0.168(30)  2023:-0.007(104)  2024:+0.165(86)  2025:-0.006(57)  2026:-0.090(25),2.5
L_volspike18_up,0.75,279,0.6559139784946236,0.59860400510134,0.09702361711400026,-0.009747128570220242,0.20311195166483362,0.45905197464127956,4.731342618384401,203,0.1251455449090359,0.6699507389162561,76,0.021908467871997194,0.618421052631579,40.2921146953405,1.6272401433691757,0.05082584525159115,0.036032965704436114,15.600000000000001,5,2021:+0.275(16)  2022:+0.095(23)  2023:+0.007(91)  2024:+0.249(73)  2025:+0.031(56)  2026:-0.004(20),2.5
L_volspike18_up,1.0,230,0.6,0.5281065901151848,0.1403750825548639,0.0065560991933928964,0.28095282745926015,0.5475175643359962,3.9003899721448465,169,0.21139781249525874,0.6331360946745562,61,-0.056392808591475926,0.5081967213114754,56.38659420289855,2.3,0.059624917445136094,0.03646831564410362,22.6,5,2021:+0.290(15)  2022:+0.132(22)  2023:+0.094(71)  2024:+0.357(61)  2025:-0.052(43)  2026:-0.066(18),2.5
L_volspike18_up,1.5,173,0.5144508670520231,0.42965343626291014,0.20887735175485453,0.031753493115263355,0.41064688082508916,0.6127984399015457,2.9337715877437325,123,0.3090949230873806,0.5528455284552846,50,-0.037657873723159735,0.42,89.51830443159922,3.6763005780346822,0.07724981587520327,0.03693535231115398,inf,5,2021:+0.442(10)  2022:+0.116(17)  2023:+0.150(53)  2024:+0.551(43)  2025:-0.018(35)  2026:-0.083(15),2.5
L_volspike18_up,2.0,135,0.4552238805970149,0.3666310314771144,0.26344891818274363,0.03675350825761917,0.5010588125179646,0.6065081144986928,2.30218487394958,99,0.313806613381079,0.46938775510204084,36,0.1249652563873212,0.4166666666666667,136.2925925925926,5.607407407407408,0.10029993835771338,0.037076674066286626,inf,6,2021:+0.594(9)  2022:-0.276(15)  2023:+0.297(41)  2024:+0.521(34)  2025:-0.013(27)  2026:+0.538(9),2.5
L_uptrend_at_200,0.25,230,0.7608695652173914,0.8266584364651071,-0.08727793776110039,-0.1621776114075336,-0.015679474771282963,-0.340102206597226,3.8967717996289424,163,-0.07478692174143349,0.7668711656441718,67,-0.1176665289731259,0.746268656716418,20.63804347826087,0.7217391304347827,0.03836489428283954,0.037837764922717204,0.0,4,2021:-0.062(13)  2022:-0.101(46)  2023:-0.053(49)  2024:-0.076(55)  2025:-0.085(48)  2026:-0.201(19),2.5
L_uptrend_at_200,0.33,193,0.7046632124352331,0.7793574888615935,-0.10439362449861869,-0.19382485970235258,-0.017777491310687683,-0.34135669338001384,3.269899814471243,134,-0.09342608868453095,0.7089552238805971,59,-0.12930294312722476,0.6949152542372882,26.446027633851468,0.9430051813471503,0.041595697037478806,0.03752867206203641,0.0,4,2021:-0.097(10)  2022:-0.117(38)  2023:-0.077(41)  2024:-0.088(45)  2025:-0.102(42)  2026:-0.197(17),2.5
L_uptrend_at_200,0.5,149,0.6174496644295302,0.6949679561667274,-0.12222038784948629,-0.23891205701052395,-0.005449640856467024,-0.3085368658522909,2.524430426716141,106,-0.09351023695652702,0.6320754716981132,43,-0.19299424819026967,0.5813953488372093,38.25447427293066,1.4429530201342282,0.0483948844937816,0.038195586107213436,0.0,5,2021:-0.197(9)  2022:-0.152(29)  2023:-0.026(35)  2024:-0.085(33)  2025:-0.170(32)  2026:-0.260(11),2.5
L_uptrend_at_200,0.75,119,0.5126050420168067,0.6007314720796154,-0.16048961838287912,-0.29584855816482847,-0.020313008992214495,-0.3235720820289829,2.0161558441558443,82,-0.13213885154674113,0.524390243902439,37,-0.223321047587293,0.4864864864864865,54.68977591036414,2.100840336134454,0.05754844191229086,0.03803465819293976,0.0,6,2021:-0.456(6)  2022:-0.243(22)  2023:-0.001(28)  2024:-0.104(26)  2025:-0.229(27)  2026:-0.209(10),2.5
L_uptrend_at_200,1.0,105,0.44761904761904764,0.5294544386667553,-0.17044567142445155,-0.31033816644070655,-0.016227107795672414,-0.3032162087236542,1.7789610389610389,70,-0.17254945062352725,0.44285714285714284,35,-0.16623811302630012,0.45714285714285713,71.14047619047619,2.780952380952381,0.06568376666254677,0.038881681236407485,0.0,6,2021:-0.644(5)  2022:-0.280(21)  2023:-0.085(20)  2024:-0.054(24)  2025:-0.198(25)  2026:-0.086(10),2.5
L_uptrend_at_200,1.5,94,0.3829787234042553,0.42743060313298215,-0.11917203569676996,-0.27092159244463293,0.0565821873155618,-0.1897926323161278,1.5925936920222634,63,-0.11363337947333761,0.38095238095238093,31,-0.13042801447342275,0.3870967741935484,90.87943262411349,3.574468085106383,0.07661884420740825,0.03918592718542306,0.0,6,2021:-0.546(5)  2022:-0.171(20)  2023:+0.094(19)  2024:-0.148(19)  2025:-0.190(22)  2026:+0.016(9),2.5
L_uptrend_at_200,2.0,86,0.313953488372093,0.360078447826011,-0.14679787424851867,-0.3822828777280556,0.09234126050905314,-0.21389240099596035,1.4570538033395175,58,-0.19730754950541604,0.29310344827586204,28,-0.042170689787802744,0.35714285714285715,111.87984496124031,4.465116279069767,0.08865833936479778,0.03904212288182608,0.0,10,2021:-0.446(5)  2022:-0.531(17)  2023:+0.065(18)  2024:-0.076(18)  2025:-0.066(20)  2026:+0.017(8),2.5
