rr,name,side,n,wr,be,expR,n_tr,wr_tr,e_tr,n_te,wr_te,e_te,se,hold,nights,costR,tf
0.33,trend+hammer,-1,54,0.5925925925925926,0.7731500468198187,-0.24323594870527535,41,0.6585365853658537,-0.14971629929516503,13,0.38461538461538464,-0.5381825353063923,0.06686451361840297,74.57253086419753,2.5925925925925926,0.03138409685342347,1D
0.33,trend+bull_engulf,-1,77,0.7662337662337663,0.7737892637569955,-0.011472215004874348,52,0.7692307692307693,-0.0033453395094119086,25,0.76,-0.02837611603543623,0.048230989353182555,81.2478354978355,2.8181818181818183,0.030563124095783455,1D
0.33,trend+lowvol,-1,193,0.6839378238341969,0.7845058828988711,-0.13532005973129335,137,0.6204379562043796,-0.21871630250305937,56,0.8392857142857143,0.06870289133534845,0.03346693341095607,64.20768566493955,2.093264248704663,0.04495736543077525,1D
0.33,trend+hivol,-1,172,0.7034883720930233,0.774324788014978,-0.09452695115071068,48,0.625,-0.1929310398080386,124,0.7338709677419355,-0.056435045864003074,0.034824517094010014,74.30862403100774,2.5988372093023258,0.0301664860344316,1D
0.33,trend+near_ema200,-1,142,0.676056338028169,0.7726505232422058,-0.13244754354903457,95,0.6736842105263158,-0.13184885946015865,47,0.6808510638297872,-0.1336576496861243,0.039271909274046654,72.42840375586856,2.4507042253521125,0.031602473126499345,1D
0.33,trend+far_ema200,-1,389,0.7253886010362695,0.7730048504471208,-0.06730004038654082,269,0.7546468401486989,-0.025970818930927973,120,0.6581196581196581,-0.15994637848287294,0.022717000693878633,67.30419880034276,2.326478149100257,0.03102426275682822,1D
0.33,rsi>70,-1,72,0.7222222222222222,0.7718855596649616,-0.06698617798690439,46,0.6956521739130435,-0.10393325823571307,26,0.7692307692307693,-0.001618266777473616,0.05278589931014528,72.60879629629629,2.5833333333333335,0.027541733542459958,1D
0.33,rsi<30,-1,155,0.6516129032258065,0.7731397091459761,-0.1626475295517689,136,0.6397058823529411,-0.1779456505090213,19,0.7368421052631579,-0.05314519006827831,0.0382701372314306,39.915053763440866,1.2,0.0292926908420915,1D
0.33,bb_break_up,-1,94,0.7659574468085106,0.7700471379933711,-0.008403085015921326,61,0.7704918032786885,-0.0002847607856230116,33,0.7575757575757576,-0.02340968435071518,0.04367026308052565,53.494680851063826,1.7872340425531914,0.02712648927124049,1D
0.33,d1_trend,-1,816,0.7380073800738007,0.7722890285685134,-0.049508000451530386,547,0.7458866544789763,-0.03513976252502752,269,0.7218045112781954,-0.07872519801954918,0.015421606184401535,65.81464460784314,2.2230392156862746,0.030499081949130633,1D
0.5,all,1,1854,0.6717144402379664,0.6932442268441762,-0.03491292014677262,1317,0.6955201214882308,0.0031370353630673265,537,0.6127819548872181,-0.12823096745861476,0.010920682394224406,93.06895001797913,3.3511326860841426,0.04245355689398663,1D
0.5,trend,1,1038,0.6570327552986512,0.6948258335639949,-0.05893986279195968,771,0.6796368352788587,-0.021480812434629248,267,0.5917602996254682,-0.16710813180132963,0.014734016641775241,85.40920038535646,3.0173410404624277,0.044488995739936574,1D
0.5,trend+50,1,974,0.6540041067761807,0.6954450799860158,-0.06435374553902834,708,0.6765536723163842,-0.026995664750200238,266,0.5939849624060151,-0.16378803575891665,0.015242150000867438,87.15503080082135,3.095482546201232,0.04535990570329939,1D
0.5,trend+d1,1,1005,0.6567164179104478,0.6946298658879627,-0.05935693454779553,747,0.678714859437751,-0.022798072004387368,258,0.5930232558139535,-0.16520759470254714,0.014977261849044493,83.94004975124378,2.9592039800995025,0.04443156141346718,1D
0.5,trend+macd,1,308,0.6753246753246753,0.6939967744690776,-0.029101352625092513,239,0.6736401673640168,-0.02872645704890994,69,0.6811594202898551,-0.030399903968681384,0.02668121440302981,77.38690476190476,2.7175324675324677,0.04208836561210549,1D
0.5,trend+run3,1,135,0.6370370370370371,0.6938498861016614,-0.08543683678020902,102,0.6274509803921569,-0.09681732069757797,33,0.6666666666666666,-0.05026079558106851,0.04138534813908668,79.2283950617284,2.8,0.04099239233576453,1D
0.5,trend+pullback_ema20,1,348,0.6005747126436781,0.6971141100976754,-0.14695824067526728,235,0.6127659574468085,-0.12883781379189319,113,0.5752212389380531,-0.18464231428228417,0.026254979121463996,99.80052681992336,3.6120689655172415,0.04782030964078452,1D
0.5,trend+rsi<40,1,53,0.7169811320754716,0.6959763371454956,0.03507690583329689,39,0.6666666666666666,-0.04406892163401667,14,0.8571428571428571,0.25555456806367033,0.061876198417705794,103.03616352201259,3.69811320754717,0.040394792279910656,1D
0.5,trend+hammer,1,74,0.6486486486486487,0.6947849009564488,-0.07105543357307023,54,0.6481481481481481,-0.07026290820277475,20,0.65,-0.0731952520728679,0.05549574846814486,89.55743243243244,3.1486486486486487,0.044028406546043196,1D
0.5,trend+bull_engulf,1,102,0.6862745098039216,0.6971834576952735,-0.017176051053512317,76,0.6710526315789473,-0.0390905741040994,26,0.7307692307692307,0.04688178555589611,0.045943465578745575,93.87581699346404,3.3823529411764706,0.04658781575939465,1D
0.5,trend+lowvol,1,451,0.6341463414634146,0.701533854029193,-0.10288953919302878,274,0.6094890510948905,-0.1352703775682259,177,0.672316384180791,-0.05276326961786491,0.022680894363262538,81.79711751662971,2.8780487804878048,0.054109051388150746,1D
0.5,trend+hivol,1,195,0.6512820512820513,0.6929325648027809,-0.0626409763616274,162,0.691358024691358,-0.00027602954455264853,33,0.45454545454545453,-0.36879616982726704,0.03412749406382461,104.31239316239315,3.7743589743589743,0.039564053284704324,1D
0.5,trend+near_ema200,1,114,0.6140350877192983,0.6930827947134137,-0.11692145474376439,82,0.6707317073170732,-0.03314844260340881,32,0.46875,-0.33158979835342556,0.045595090414453726,94.38815789473684,3.3421052631578947,0.03797408632271174,1D
0.5,trend+far_ema200,1,511,0.6829745596868885,0.6947852773821039,-0.020292672538097647,363,0.7272727272727273,0.05124868751934412,148,0.5743243243243243,-0.19576235970601227,0.020584431186097055,80.57827788649706,2.8101761252446185,0.04475451206843034,1D
0.5,rsi>70,1,155,0.7483870967741936,0.692003416813753,0.0829904974388596,136,0.7573529411764706,0.09972549013100723,19,0.6842105263157895,-0.036796818673355144,0.03485489276119082,65.19677419354839,2.232258064516129,0.039590147722430725,1D
0.5,rsi<30,1,72,0.7361111111111112,0.6846862249049859,0.07663275163433582,46,0.8478260869565217,0.24197790822052467,26,0.5384615384615384,-0.215900986941229,0.05194167979702981,76.43634259259258,2.6527777777777777,0.027533915032330856,1D
0.5,bb_break_up,1,129,0.6976744186046512,0.6926986956724036,0.004790836545322473,98,0.7040816326530612,0.021601567281256274,31,0.6774193548387096,-0.04835276384569408,0.040436074943253096,68.37209302325581,2.395348837209302,0.041720791361654276,1D
0.5,d1_trend,1,1038,0.6589595375722543,0.6944726585001764,-0.05579434549842849,770,0.6792207792207792,-0.022029395825907117,268,0.6007462686567164,-0.15280558149783688,0.014714098249553376,84.11769428387925,2.966281310211946,0.04423365185680998,1D
0.5,all,-1,1854,0.6421621621621622,0.6928824456434604,-0.07946646764938599,1317,0.636294608959757,-0.08392787365516442,537,0.6566604127579737,-0.06852480711007458,0.01114498844225703,91.52013664149585,3.2810140237324705,0.04243344970424063,1D
0.5,trend,-1,816,0.6490147783251231,0.6920236085832738,-0.0685679424502777,546,0.6483516483516484,-0.06590306787071264,270,0.650375939849624,-0.07395691104450924,0.016749185548933534,105.19066584967321,3.8480392156862746,0.041412041383734235,1D
0.5,trend+50,-1,617,0.6460032626427407,0.6923116024126759,-0.0733352965262684,402,0.6467661691542289,-0.06855740985381581,215,0.6445497630331753,-0.08226883346731928,0.019314645792359184,101.38776337115073,3.7098865478119936,0.041472710999040735,1D
0.5,trend+d1,-1,783,0.6508344030808729,0.6919266357434138,-0.06590520750753989,523,0.6520076481835564,-0.06031032415423356,260,0.6484375,-0.07715953056053688,0.01707977893087749,105.0316091954023,3.841634738186462,0.04143622248800035,1D
0.5,trend+macd,-1,292,0.6517241379310345,0.690627756827166,-0.06330931712386165,203,0.6798029556650246,-0.01760574328080895,89,0.5862068965517241,-0.16755454735015043,0.02797657800973475,103.85844748858447,3.808219178082192,0.03917767861501999,1D
0.5,trend+run3,-1,134,0.6165413533834586,0.6908819194324457,-0.116981836760889,85,0.6470588235294118,-0.0638802814972674,49,0.5625,-0.20909677956513048,0.04216135430258626,97.88930348258707,3.5597014925373136,0.039701998579220826,1D
0.5,trend+pullback_ema20,-1,226,0.5442477876106194,0.6927508422962849,-0.22631748739449709,140,0.55,-0.21596832478274855,86,0.5348837209302325,-0.24316496141362257,0.03312901391887503,83.86467551622418,2.9911504424778763,0.04268916881042627,1D
0.5,trend+rsi<40,-1,63,0.7142857142857143,0.6943556609690331,0.02707892058132571,30,0.7,0.019690002313917286,33,0.7272727272727273,0.03379611900624244,0.05691564806354255,74.81084656084657,2.5873015873015874,0.04434965084724573,1D
0.5,trend+hammer,-1,54,0.5185185185185185,0.6945109744437316,-0.26666063546910973,41,0.5609756097560976,-0.20057695487310104,13,0.38461538461538464,-0.47507839734882934,0.06799469811464323,124.78703703703704,4.685185185185185,0.04443841324688748,1D
0.5,trend+bull_engulf,-1,77,0.6883116883116883,0.6931404362544643,-0.006794441693676735,52,0.6538461538461539,-0.05615044088923324,25,0.76,0.09586603663308078,0.052784628326815186,121.29004329004327,4.4935064935064934,0.0392619741612092,1D
0.5,trend+lowvol,-1,193,0.5751295336787565,0.7061440883609157,-0.19660601338815945,137,0.4744525547445255,-0.34943032168985716,56,0.8214285714285714,0.17726774084992258,0.035582171786770936,98.61226252158893,3.5129533678756477,0.05930031390629413,1D
0.5,trend+hivol,-1,172,0.627906976744186,0.693854078937998,-0.09891766393117916,48,0.5208333333333334,-0.24969710767763495,124,0.6693548387096774,-0.040551427642228514,0.036856084450840064,113.65600775193799,4.209302325581396,0.04077812904745822,1D
0.5,trend+near_ema200,-1,142,0.6408450704225352,0.6943284764898836,-0.08368182600159367,95,0.6210526315789474,-0.10684853638088414,47,0.6808510638297872,-0.03685549651153854,0.04025995337851172,123.97711267605634,4.584507042253521,0.044949431635396504,1D
0.5,trend+far_ema200,-1,389,0.6077922077922078,0.6927490603400646,-0.13120821211760791,269,0.6282527881040892,-0.10080999235344965,120,0.5603448275862069,-0.19935088808892934,0.024883147164884562,106.8414738646101,3.9460154241645244,0.04210997234820054,1D
0.5,rsi>70,-1,72,0.625,0.6889016549357843,-0.0953227550908041,46,0.6086956521739131,-0.12241091755924752,26,0.6538461538461539,-0.04739754456971187,0.057054433073454806,100.81134259259258,3.6944444444444446,0.032822755090804095,1D
0.5,rsi<30,-1,155,0.5225806451612903,0.6928952704189304,-0.25560514215187735,136,0.49264705882352944,-0.30112592981714004,19,0.7368421052631579,0.07022786429421336,0.040119990549648314,68.59462365591399,2.3741935483870966,0.039476109893812825,1D
0.5,bb_break_up,-1,94,0.7021276595744681,0.6870267694404716,0.019314961821647603,61,0.7213114754098361,0.05366975435228553,33,0.6666666666666666,-0.04418935164407711,0.0471692752093568,78.5877659574468,2.734042553191489,0.033876527540054546,1D
0.5,d1_trend,-1,816,0.646551724137931,0.6917361883523756,-0.07185488249588072,547,0.6489945155393053,-0.06437394959618685,269,0.6415094339622641,-0.08706703973057416,0.016775928103512965,103.4093137254902,3.7732843137254903,0.041022510841101964,1D
0.75,all,1,1854,0.5959978366684694,0.6019379378905196,-0.013029022864854863,1317,0.6226271829916477,0.03666583878126467,537,0.5300751879699248,-0.13490636511427653,0.011411578744899432,135.3450647249191,5.098705501618123,0.05589867795079592,1D
0.75,trend,1,1038,0.5867052023121387,0.6028439647973141,-0.030741665667522858,771,0.6160830090791181,0.025313016249709486,267,0.50187265917603,-0.19260743255211513,0.01528414897582565,120.35733782915862,4.470134874759152,0.057475769713765626,1D
0.75,trend+50,1,974,0.5841889117043121,0.6034159674335687,-0.0361334447149301,708,0.614406779661017,0.021443440197725486,266,0.5037593984962406,-0.18938319854259986,0.015792293598807225,122.11969541409992,4.5482546201232035,0.05846404019747629,1D
0.75,trend+d1,1,1005,0.5840796019900497,0.6029137924268816,-0.035630715979321645,747,0.6131191432396251,0.019889772893506737,258,0.5,-0.19638189887855728,0.015547411697025676,119.8457711442786,4.451741293532338,0.05777001946190871,1D
0.75,trend+macd,1,308,0.6103896103896104,0.601167931018406,0.015145857766078656,239,0.5983263598326359,-0.0029070351260549352,69,0.6521739130434783,0.07767689256636746,0.027787115924870206,107.51190476190477,3.935064935064935,0.05303596041573953,1D
0.75,trend+run3,1,135,0.6074074074074074,0.6000187897991249,0.012396668972249517,102,0.5980392156862745,0.0004920333434525524,33,0.6363636363636364,0.04919281546125834,0.04202853077101926,105.49814814814815,3.8444444444444446,0.05056629399071343,1D
0.75,trend+pullback_ema20,1,348,0.514367816091954,0.6045794673755724,-0.16002128969666593,235,0.5276595744680851,-0.13621249132269453,113,0.48672566371681414,-0.20953516242129674,0.026791745054179018,134.95929118773944,5.074712643678161,0.06016496785758547,1D
0.75,trend+rsi<40,1,53,0.6226415094339622,0.6047414158437675,0.034364670719906246,39,0.5384615384615384,-0.11663850634046628,14,0.8571428571428571,0.4550163782452298,0.06658220343613265,146.04245283018867,5.490566037735849,0.05525797078952774,1D
0.75,trend+hammer,1,74,0.5540540540540541,0.6032960498785499,-0.08768295679683784,54,0.5555555555555556,-0.08444860908410888,20,0.55,-0.09641569562120593,0.057783164016762936,126.66216216216216,4.743243243243243,0.05727755139143244,1D
0.75,trend+bull_engulf,1,102,0.6078431372549019,0.6056517150565662,0.0013929901423261806,76,0.5789473684210527,-0.04600056254543169,26,0.6923076923076923,0.13992799030654152,0.048342107832371875,132.8766339869281,4.980392156862745,0.062332500053752266,1D
0.75,trend+lowvol,1,451,0.5631929046563193,0.6097998065331627,-0.08357161538227412,274,0.5474452554744526,-0.10328279001230105,177,0.5875706214689266,-0.05305827160471831,0.023355284317380303,114.75369549150037,4.206208425720621,0.06915919853083287,1D
0.75,trend+hivol,1,195,0.5487179487179488,0.6011705846156866,-0.09175847460027661,162,0.6049382716049383,0.009608294059257937,33,0.2727272727272727,-0.5893771571107188,0.03563537290985154,147.00341880341878,5.564102564102564,0.05201488485668687,1D
0.75,trend+near_ema200,1,114,0.5964912280701754,0.5973155271486034,-6.693847661876669e-05,82,0.6463414634146342,0.08499059816227945,32,0.46875,-0.21802687611379548,0.045949003282768894,111.60526315789474,4.078947368421052,0.043926587599425776,1D
0.75,trend+far_ema200,1,511,0.6183953033268101,0.6035204752133397,0.023286824351086918,363,0.6804407713498623,0.13821995159456338,148,0.46621621621621623,-0.25860996746906134,0.021489657647632075,117.26679712981084,4.3385518590998045,0.05890495647083087,1D
0.75,rsi>70,1,155,0.7096774193548387,0.6009987305716623,0.1891982140344469,136,0.7279411764705882,0.22570130542625552,19,0.5789473684210527,-0.0720870717174463,0.036459025150442706,100.85645161290321,3.6903225806451614,0.052737269836520835,1D
0.75,rsi<30,1,72,0.7083333333333334,0.5982435240587698,0.19398825254710914,46,0.8260869565217391,0.3917882822070129,26,0.5,-0.15596564608195138,0.05356683548799136,154.99074074074073,5.930555555555555,0.04559508078622422,1D
0.75,bb_break_up,1,129,0.6046511627906976,0.6005033051232906,0.004527619295040196,98,0.6020408163265306,0.007802686419908485,31,0.6129032258064516,-0.00582581871260795,0.0430474890215279,100.06201550387598,3.6666666666666665,0.053611915588680725,1D
0.75,d1_trend,1,1038,0.5847784200385356,0.6028882557192323,-0.03429037489148957,770,0.6142857142857143,0.02187549282573904,268,0.5,-0.19566245751188516,0.015294558690128643,120.89009312780988,4.491329479768786,0.057652609958926945,1D
0.75,all,-1,1854,0.5438311688311688,0.6017852741750528,-0.10480046884965515,1317,0.5299924069855733,-0.12538084227819435,537,0.5781544256120528,-0.054326815580779696,0.011586275949976839,134.4848975188781,5.064185544768069,0.05639546318197352,1D
0.75,trend,-1,816,0.5432098765432098,0.6013970096631888,-0.10524897952473854,546,0.5366300366300366,-0.11436903075497581,270,0.5568181818181818,-0.08680620925914759,0.017502483300671147,156.671875,5.987745098039215,0.05562535145135405,1D
0.75,trend+50,-1,617,0.5433715220949263,0.6018091107599713,-0.10529893456436976,402,0.5447761194029851,-0.10000421081655059,215,0.5406698564593302,-0.1151988366416874,0.020151590445863624,152.15532144786602,5.815235008103728,0.05587773438952091,1D
0.75,trend+d1,-1,783,0.5456885456885456,0.6012898024571351,-0.10101569265372311,523,0.5411089866156787,-0.10652686943483868,260,0.5551181102362205,-0.08992974859017133,0.017862356497847582,156.44029374201787,5.980842911877395,0.05568634334608362,1D
0.75,trend+macd,-1,292,0.5397923875432526,0.5989773871065075,-0.10845166080427829,203,0.5566502463054187,-0.07716265358113343,89,0.5,-0.17981872222336145,0.029318473568134888,149.74828767123287,5.722602739726027,0.052102069401795674,1D
0.75,trend+run3,-1,134,0.5037593984962406,0.5990626861136626,-0.17099676874065814,85,0.5176470588235295,-0.14044318713521806,49,0.4791666666666667,-0.22399787968887058,0.043354272965684205,141.07276119402985,5.335820895522388,0.05080648279779598,1D
0.75,trend+pullback_ema20,-1,226,0.4646017699115044,0.5997537644166264,-0.24105358179776024,140,0.4785714285714286,-0.2145343302000342,86,0.4418604651162791,-0.2842244564917328,0.03317604993014185,114.97050147492625,4.269911504424779,0.05410667914289294,1D
0.75,trend+rsi<40,-1,63,0.6190476190476191,0.6069256674941027,0.019541972515597073,30,0.6333333333333333,0.05908982201440182,33,0.6060606060606061,-0.016410617937861787,0.06118248327996391,126.78968253968259,4.761904761904762,0.06379136081773626,1D
0.75,trend+hammer,-1,54,0.48148148148148145,0.6006109143921167,-0.2109609753533341,41,0.5121951219512195,-0.1557787397049087,13,0.38461538461538464,-0.38499725701375265,0.06799469811464325,161.38580246913583,6.12962962962963,0.05355356794592667,1D
0.75,trend+bull_engulf,-1,77,0.6233766233766234,0.5996926490004032,0.041994962627626524,52,0.5961538461538461,-0.002867389701393732,25,0.68,0.1353086554719886,0.055218363311561214,156.93939393939397,6.038961038961039,0.04891412828146439,1D
0.75,trend+lowvol,-1,193,0.41450777202072536,0.6165852243136426,-0.3536645511261718,137,0.26277372262773724,-0.6238175928519576,56,0.7857142857142857,0.3072455688101257,0.03546077735100447,141.98056994818654,5.290155440414508,0.07905315216244126,1D
0.75,trend+hivol,-1,172,0.5174418604651163,0.6025780590397541,-0.14808284032663374,48,0.375,-0.387440050688525,124,0.5725806451612904,-0.055428436315579074,0.03810143907917599,162.62209302325581,6.232558139534884,0.05360609614058723,1D
0.75,trend+near_ema200,-1,142,0.5352112676056338,0.6028537682552495,-0.12248757596808456,95,0.47368421052631576,-0.22564807704505305,47,0.6595744680851063,0.08602833046408581,0.04185489409127182,174.11208920187792,6.661971830985915,0.059107294277943694,1D
0.75,trend+far_ema200,-1,389,0.4830287206266319,0.6030367038373065,-0.2118109074485393,269,0.5130111524163569,-0.1623195913870302,120,0.41228070175438597,-0.3227539409530889,0.025534084918550682,164.32369323050557,6.323907455012853,0.05823023776246802,1D
0.75,rsi>70,-1,72,0.4305555555555556,0.599158874579743,-0.29351420460923117,46,0.3695652173913043,-0.40717812621007393,26,0.5384615384615384,-0.09241649716158597,0.05835445678683116,161.95486111111111,6.194444444444445,0.046986426831453314,1D
0.75,rsi<30,-1,155,0.3741935483870968,0.6029098454398997,-0.4005510442139228,136,0.34558823529411764,-0.44972000820453367,19,0.5789473684210527,-0.04860477564955018,0.03886890595177011,108.1774193548387,4.04516129032258,0.05538975389134215,1D
0.75,bb_break_up,-1,94,0.6063829787234043,0.597437964634821,0.012755460809694566,61,0.6065573770491803,0.01604606708298056,33,0.6060606060606061,0.0066728249711961556,0.05039024958853708,132.27393617021275,4.957446808510638,0.048414751956262894,1D
0.75,d1_trend,-1,816,0.5419753086419753,0.6009775102658278,-0.10670752720553,547,0.5374771480804388,-0.1119856790583053,269,0.5513307984790875,-0.09597463105880856,0.01750619197208434,153.67524509803923,5.863970588235294,0.0549392912890083,1D
1.0,all,1,1854,0.5217391304347826,0.533176449278566,-0.027254561000341945,1317,0.5408085430968727,0.013774637651628872,537,0.47448015122873344,-0.12787924372780105,0.011645287585074812,175.23984178353112,6.773462783171521,0.06902944827132208,1D
1.0,trend,1,1038,0.5067437379576107,0.5335492450102346,-0.05658973109768441,771,0.5278858625162127,-0.01026997824330161,267,0.44569288389513106,-0.19034452304798072,0.015517859746005086,153.00618175979446,5.8526011560693645,0.07007720701290598,1D
1.0,trend+50,1,974,0.5010266940451745,0.5340908497531588,-0.06907750896539365,708,0.5211864406779662,-0.024731299092606945,266,0.4473684210526316,-0.18711178185987848,0.016020999627200588,154.90272073921972,5.93223819301848,0.07113089705574271,1D
1.0,trend+d1,1,1005,0.5034825870646766,0.5336444116075171,-0.0635130688624217,747,0.5247657295850067,-0.01682889788754892,258,0.4418604651162791,-0.1986800290105999,0.015771624863442926,152.53233830845772,5.834825870646767,0.07047824299177494,1D
1.0,trend+macd,1,308,0.512987012987013,0.5316346881710312,-0.03820970300807431,239,0.4895397489539749,-0.08140395975708398,69,0.5942028985507246,0.11140518631095919,0.028480532055217927,137.26055194805195,5.172077922077922,0.06418372898210026,1D
1.0,trend+run3,1,135,0.4740740740740741,0.5317137560074939,-0.11633580651502791,102,0.49019607843137253,-0.07810973057929928,33,0.42424242424242425,-0.2344891321345527,0.042975259580788724,141.44444444444446,5.355555555555555,0.06448395466317605,1D
1.0,trend+pullback_ema20,1,348,0.4109195402298851,0.5347904962491783,-0.25124122887465616,235,0.4127659574468085,-0.24717491948519202,113,0.40707964601769914,-0.25969771300318784,0.026374004948661583,167.17385057471265,6.445402298850575,0.07308030933442626,1D
1.0,trend+rsi<40,1,53,0.4716981132075472,0.5366924083413754,-0.1282349807739315,39,0.38461538461538464,-0.3032298780684754,14,0.7142857142857143,0.35925080454658354,0.06857016833128594,189.1965408805031,7.377358490566038,0.07163120718902585,1D
1.0,trend+hammer,1,74,0.5,0.5327790120652867,-0.0674265869821275,54,0.5185185185185185,-0.027568157076890705,20,0.45,-0.17504434772626679,0.05812381937190964,154.99324324324326,5.891891891891892,0.06742658698212751,1D
1.0,trend+bull_engulf,1,102,0.5784313725490197,0.5336689226785536,0.08691793540681143,76,0.5394736842105263,0.012325338466030988,26,0.6923076923076923,0.304957834156785,0.04889449624186604,152.19199346405227,5.823529411764706,0.0699448096912278,1D
1.0,trend+lowvol,1,451,0.49002217294900224,0.5411480076095299,-0.10411952791876221,274,0.4416058394160584,-0.19486478915328154,177,0.5649717514124294,0.03635618721264062,0.02353939204301239,146.70620842572063,5.560975609756097,0.08416387381676663,1D
1.0,trend+hivol,1,195,0.4564102564102564,0.5312254892975102,-0.14973665019383103,162,0.5123456790123457,-0.036086182903445826,33,0.18181818181818182,-0.7076571259829949,0.03566941764519842,182.0897435897436,7.035897435897436,0.06255716301434386,1D
1.0,trend+near_ema200,1,114,0.5087719298245614,0.5280586866740141,-0.038243735424660516,82,0.5975609756097561,0.13761587004998269,32,0.28125,-0.4888839744534338,0.04682208330076898,144.9919590643275,5.482456140350878,0.055787595073783315,1D
1.0,trend+far_ema200,1,511,0.538160469667319,0.5339976419183783,0.0054747050358713275,363,0.5922865013774105,0.11876497626250535,148,0.40540540540540543,-0.27239264939161617,0.02205418423296462,147.7345075016308,5.632093933463796,0.07084623429876664,1D
1.0,rsi>70,1,155,0.6838709677419355,0.5318026887846227,0.3035184681332199,136,0.6985294117647058,0.33656586317521464,19,0.5789473684210527,0.06696869309578417,0.037346802533744144,129.44946236559142,4.948387096774193,0.06422346735065104,1D
1.0,rsi<30,1,72,0.6388888888888888,0.5288588339908454,0.22316934270880903,46,0.717391304347826,0.37172560315887776,26,0.5,-0.03966096424131252,0.05660657065109947,197.82175925925927,7.708333333333333,0.05460843506896874,1D
1.0,bb_break_up,1,129,0.5503875968992248,0.5315010639243479,0.035148205568544186,98,0.5510204081632653,0.046451468346471805,31,0.5483870967741935,-0.0005846896649043576,0.04379843631759079,131.19767441860466,4.9689922480620154,0.06562698822990543,1D
1.0,d1_trend,1,1038,0.5048169556840078,0.5335255147322789,-0.06049478287313133,770,0.5272727272727272,-0.011608564785175348,268,0.44029850746268656,-0.20095145424524366,0.015518551175159634,153.27175658317276,5.862235067437379,0.07012869424114676,1D
1.0,all,-1,1854,0.4782608695652174,0.533176449278566,-0.11080433554230223,1317,0.4591914569031274,-0.14549882792357804,537,0.5255198487712666,-0.025715608417273772,0.011645287585074812,175.23984178353112,6.773462783171521,0.06902944827132208,1D
1.0,trend,-1,816,0.45885286783042395,0.5328122283564827,-0.1454547760000391,546,0.44074074074074077,-0.17894469441349223,270,0.4961832061068702,-0.07773071876394502,0.017595727261132284,203.52236519607843,7.944852941176471,0.0676966375191602,1D
1.0,trend+50,-1,617,0.4537953795379538,0.5337738281921497,-0.15841571222936696,402,0.44611528822055135,-0.17182892795002547,215,0.46859903381642515,-0.13333611818422872,0.020224202613855206,201.27323068611562,7.875202593192869,0.06908294573911838,1D
1.0,trend+d1,-1,783,0.459037711313394,0.532900460696681,-0.1452466753517949,523,0.44294003868471954,-0.17463937856057507,260,0.49206349206349204,-0.08612212235874853,0.017969852332589666,204.69114516815665,7.997445721583652,0.06804279157095558,1D
1.0,trend+macd,-1,292,0.45454545454545453,0.5299981845670834,-0.15095752079040117,203,0.46,-0.13754909278580382,89,0.4418604651162791,-0.1815407891604379,0.029443194346877078,194.03795662100458,7.561643835616438,0.06320204355187142,1D
1.0,trend+run3,-1,134,0.45454545454545453,0.5279729663841946,-0.1475716806156124,85,0.4523809523809524,-0.14217611153886847,49,0.4583333333333333,-0.15693134125894387,0.043339208602072375,168.21517412935322,6.455223880597015,0.05837638496492057,1D
1.0,trend+pullback_ema20,-1,226,0.4247787610619469,0.5292832692051753,-0.21395935324086257,140,0.44285714285714284,-0.1718297157258398,86,0.3953488372093023,-0.2825424840792718,0.032880970988600766,141.21681415929203,5.371681415929204,0.06351687536475638,1D
1.0,trend+rsi<40,-1,63,0.5555555555555556,0.538873785235287,0.029815030070838248,30,0.6333333333333333,0.20891306545914956,33,0.48484848484848486,-0.13300136573671756,0.062604018868779,164.8174603174603,6.412698412698413,0.08129608104027283,1D
1.0,trend+hammer,-1,54,0.4444444444444444,0.5306629277390779,-0.17225651671705913,41,0.4634146341463415,-0.13270402622360364,13,0.38461538461538464,-0.2969989867348803,0.06762006882779828,198.12191358024688,7.722222222222222,0.06114540560594803,1D
1.0,trend+bull_engulf,-1,77,0.5454545454545454,0.530754041662094,0.030754356235493035,52,0.5192307692307693,-0.018748617172137196,25,0.6,0.13372054092336388,0.056744343993850845,203.24458874458875,7.9480519480519485,0.06015473467359787,1D
1.0,trend+lowvol,-1,193,0.34196891191709844,0.5451426280549949,-0.4066177095019374,137,0.16058394160583941,-0.7727912511283035,56,0.7857142857142857,0.489199704833994,0.034145845012281774,166.09455958549222,6.300518134715026,0.09055553333613427,1D
1.0,trend+hivol,-1,172,0.4226190476190476,0.5365672799338284,-0.21616059287786477,48,0.26666666666666666,-0.49374478471300226,124,0.4796747967479675,-0.10870864765135994,0.03811106796249308,228.5184108527132,8.976744186046512,0.07043957177223541,1D
1.0,trend+near_ema200,-1,142,0.5352112676056338,0.5304032764155575,0.006152797044674762,95,0.47368421052631576,-0.11132998818947466,47,0.6595744680851063,0.24361800124135966,0.04185489409127182,196.74647887323943,7.556338028169014,0.06426973816659284,1D
1.0,trend+far_ema200,-1,389,0.37037037037037035,0.535647416084853,-0.32171540604509496,269,0.38721804511278196,-0.2969273094500221,120,0.33035714285714285,-0.3772820559123832,0.024837895560585077,220.05934018851758,8.67095115681234,0.07205392294873672,1D
1.0,rsi>70,-1,72,0.3611111111111111,0.5288588339908454,-0.33238621284674646,46,0.2826086956521739,-0.49783961423242656,26,0.5,-0.03966096424131253,0.05660657065109946,197.82175925925927,7.708333333333333,0.05460843506896874,1D
