feature,thr,dir,n,frac,exp_r,lift,wr,monthly_R,pos_months,worst_month_R
since_hi24,23.0,-1,2983,0.8796815098790917,0.13701440462861755,-0.005585630327686886,0.3513241702983574,6.192635894047972,0.5,-33.61920464597997
wick_skew,-0.3636363636363584,1,2880,0.8493069890887643,0.13699641697097317,-0.005603617985331266,0.35208333333333336,5.978025467824285,0.48484848484848486,-35.666328343355325
dq_z96,-1.2812588251149553,1,3130,0.9230315541138308,0.1369703007230055,-0.005629734233298933,0.34824281150159747,6.4957127464091995,0.48484848484848486,-36.468069902819344
vol_per_trade_z,-0.6671248032097131,1,2968,0.8752580359775878,0.13694196461877797,-0.005658070337526466,0.35377358490566035,6.15823865134141,0.4696969696969697,-36.32665693863581
since_lo96,32.0,-1,1477,0.435564730168092,0.13692797735456427,-0.005672057601740166,0.3412322274881517,3.111424962349099,0.47692307692307695,-16.46037918259361
tbi_z8,-0.9324164347293938,1,2821,0.8319079917428487,0.13692642853896558,-0.005673606417338856,0.35306628855015953,5.852567498612453,0.5,-33.39371212602714
tbi_z96,0.6731833270633687,1,875,0.2580359775877322,0.13691362079115704,-0.0056864141651473965,0.36457142857142855,1.8151426998827636,0.45454545454545453,-14.405065336341544
since_hi24,3.0,1,2065,0.6089649071070481,0.13688175111787945,-0.005718283838424987,0.3351089588377724,4.282739637248804,0.5151515151515151,-25.406142580124083
dq_z96,-1.035341539725789,1,2971,0.8761427307578885,0.13683808220890542,-0.005761952747399018,0.3483675530124537,6.1597870036766365,0.5,-35.446203301833606
pos480,0.5374793752293165,-1,1788,0.5272780890592745,0.1368357839421566,-0.005764251014147848,0.3400447427293065,3.8835298680726353,0.38095238095238093,-28.972720406728516
since_hi96,66.0,1,1099,0.3240931878501917,0.13682881282019327,-0.00577122213611117,0.3521383075523203,2.278407049839279,0.3484848484848485,-25.43645130763091
to_lo96,3.471164097663949,1,1932,0.5697434385137128,0.13681659073627092,-0.005783444220033518,0.3555900621118012,4.004994747007203,0.4696969696969697,-29.274762763104583
rv_vs_range,0.6293235356332576,1,1129,0.33294013565319963,0.1367073008185188,-0.005892734137785627,0.3392382639503986,2.3385233730925417,0.48484848484848486,-13.350717504805843
since_lo96,25.0,-1,1360,0.40106163373636095,0.13663900753085928,-0.005961027425445159,0.3397058823529412,2.858908465261056,0.4461538461538462,-16.7353343858508
hi_pos,0.502092050209205,-1,1898,0.5597168976703037,0.13662835044076466,-0.005971684515539782,0.33877766069546894,3.9291001384328994,0.5151515151515151,-28.744676726048368
efficiency,0.1511339520105716,1,605,0.17841344736066056,0.13657396140539793,-0.006026073550906508,0.3702479338842975,1.2519279795494813,0.5303030303030303,-10.177017397137396
wick_skew,-0.24036571731188913,1,2553,0.7528752580359775,0.1365685599462411,-0.006031475010063347,0.35174304739522133,5.282720205193235,0.5151515151515151,-30.32379634760634
efficiency,0.06413513272237506,1,2142,0.6316720731347685,0.13656144363416983,-0.006038591322134607,0.35480859010270777,4.4320395797635115,0.5454545454545454,-24.390281702358667
to_lo24,0.9849387971016438,1,2509,0.7398997345915659,0.13651806060216354,-0.006081974354140901,0.3479473893981666,5.1897547583458845,0.5,-30.304749057376572
to_lo480,10.814620459322956,1,1490,0.43939840754939546,0.13651707655463313,-0.006082958401671307,0.3691275167785235,3.2287372074032272,0.4603174603174603,-35.6806414024845
up_wick,0.24190862766639698,-1,2100,0.6192863462105573,0.13647454069859064,-0.006125494257713804,0.35095238095238096,4.342371749500611,0.4696969696969697,-22.33924525002093
rpt_rank,0.46875,-1,1957,0.5771158950162194,0.13627338870033237,-0.006326646255972068,0.35155850792028615,4.166984713852351,0.484375,-32.21619872996428
to_lo24,2.8730243731844256,1,1689,0.49808316130934827,0.13625101057687952,-0.006349024379424917,0.35997631734754293,3.4867872252174172,0.42424242424242425,-25.66584216957071
tbi_z96,-1.2802261571978333,1,3132,0.9236213506340313,0.13622607525291597,-0.006373959703388471,0.34802043422733075,6.464546480183831,0.4696969696969697,-36.468069902819344
extreme_late,0.9079497907949791,1,887,0.26157475670893543,0.1362030327395276,-0.0063970022167768315,0.3573844419391206,1.830486212726682,0.5606060606060606,-13.59701999124246
close_loc,0.6687294145797741,-1,2101,0.6195812444706577,0.13617749362795,-0.006422541328354431,0.34174202760590194,4.334983547156409,0.45454545454545453,-24.656436298718457
close_loc,0.6211407832500061,-1,1958,0.5774107932763197,0.13615370767516138,-0.006446327281143055,0.34167517875383047,4.039226661029788,0.45454545454545453,-22.114659835130833
accel,1.0903939203788127,-1,2335,0.6885874373341198,0.13610610681876234,-0.006493928137542099,0.34132762312633835,4.815269082148637,0.48484848484848486,-24.403801042699552
tbi_z24,-1.6741345386752464,1,3283,0.9681509879091713,0.1361042934258161,-0.006495741530488347,0.34876637222053003,6.770157504802334,0.4393939393939394,-36.70240357463117
since_lo96,18.0,-1,1225,0.3612503686228251,0.13606448881759198,-0.006535546138712461,0.3379591836734694,2.5642922892546176,0.38461538461538464,-17.225153781729624
rpt_z,-0.3847683714259828,1,1562,0.4606310822766146,0.13604656332418902,-0.006553471632115421,0.34250960307298334,3.2197686653391404,0.5,-16.75643536316083
hi_pos,0.5648535564853556,-1,2035,0.6001179593040401,0.13601904491923478,-0.006580990037069662,0.33906633906633904,4.193920551676406,0.5151515151515151,-27.868893109035028
since_lo480,172.0,-1,1155,0.34060749041580657,0.13589960525620973,-0.006700429700094712,0.3393939393939394,2.531678130176165,0.3064516129032258,-24.516571352047766
since_lo480,387.0,-1,2135,0.6296077853140667,0.13584465088669095,-0.006755384069613485,0.3480093676814988,4.531692650673206,0.5,-30.36277545375541
disp24,-2.8900138415159966,-1,1004,0.2960778531406665,0.13583660506966216,-0.006763429886642275,0.3376494023904382,2.0663629013627394,0.3181818181818182,-15.660166252301705
hi_pos,0.7740585774058577,-1,2506,0.7390150398112652,0.13580253052444186,-0.006797504431862583,0.3423782920989625,5.156380931731079,0.4696969696969697,-27.181543466377526
since_hi480,317.0,-1,2001,0.5900914184606311,0.13578567013321385,-0.006814364823090585,0.34632683658170915,4.245423842758764,0.421875,-38.75049466928266
absorb_z,-0.21784552050384606,1,2782,0.8204069595989384,0.1357774319650366,-0.006822602991267829,0.34974838245866285,5.723224480708058,0.5757575757575758,-35.585193610065346
since_lo480,308.0,-1,1683,0.4963137717487467,0.13577360033350536,-0.006826434622799082,0.34581105169340465,3.6855962800207998,0.5,-28.284227963784733
vol_per_trade_z,-0.3784350737560151,1,2840,0.8375110586847537,0.13577090548915202,-0.006829129467152417,0.353169014084507,5.842263205896845,0.5,-34.28028698878925
dq,-0.09218239567030463,1,3253,0.9593040401061633,0.13573906141276013,-0.006860973543544313,0.34829388256993543,6.690290405692556,0.4696969696969697,-37.72964579886032
dq,0.06251772700076141,-1,3206,0.9454438218814509,0.13573455017169458,-0.006865484784609854,0.34747348721147847,6.593408603794741,0.4696969696969697,-37.71811450200749
kyle_z,0.3263628845977126,1,2515,0.7416691241521675,0.1357309858957321,-0.006869049060572341,0.3455268389662028,5.172173174663125,0.48484848484848486,-25.06309690763961
tbi_ma96,-0.02095697008982209,1,3186,0.9395458566794456,0.13570508749090598,-0.006894947465398454,0.3499686126804771,6.550854677970098,0.45454545454545453,-38.75049466928266
wick_skew,0.012784093498582142,1,1522,0.448835151872604,0.13568991676889303,-0.006910118187411413,0.35413929040735875,3.129091717003867,0.4696969696969697,-20.022755362387365
since_hi480,213.0,1,1817,0.5358301386021822,0.13565085519411124,-0.006949179762193197,0.3483764446890479,3.8512125607453145,0.453125,-28.972720406728516
pos96,0.37430090950134054,-1,1421,0.4190504276024771,0.1356435777825616,-0.006956457173742853,0.3434201266713582,2.920447333773031,0.3939393939393939,-22.574069381707485
persist6,0.26309819794821165,1,2906,0.8569743438513713,0.13560004850865479,-0.006999986447649653,0.3509979353062629,5.970511226759862,0.4696969696969697,-32.07577251928232
to_hi480,25.18182133297456,-1,2890,0.8522559716897671,0.13559831848206888,-0.007001716474235559,0.34740484429065743,6.123111568955923,0.4375,-38.75049466928266
rpt_z,-0.13794622735382514,-1,2098,0.6186965496903568,0.13558514616405618,-0.007014888792248264,0.35224022878932315,4.309964191699847,0.5,-28.129069881539873
gap,-0.0002156556109975119,1,2732,0.805662046593925,0.1355831573412148,-0.007016877615089651,0.34956076134699854,5.612320997821195,0.5,-31.93161373993846
pos96,0.10377567252731659,1,2725,0.8035977587732233,0.1355703023209876,-0.007029732635316838,0.3453211009174312,5.597410209465019,0.5151515151515151,-32.58105505245861
body_frac,0.013726257983673742,1,1720,0.5072250073724565,0.13556754337953442,-0.0070324915767700225,0.363953488372093,3.5329723426181694,0.3787878787878788,-30.20438979156271
tbi_ma8,-0.026579201543849636,1,3213,0.9475081097021527,0.13556346248530632,-0.00703657247099812,0.3498288204170557,6.599475832807412,0.48484848484848486,-37.723586780268434
tbi_ma8,0.0035680693000053696,-1,2779,0.8195222648186375,0.13548690118411252,-0.007113133772191915,0.3486865779057215,5.704819672585586,0.45454545454545453,-36.086458326048025
avg_trade_usd,2782.552690072143,1,909,0.26806251843114126,0.13548037265651872,-0.007119662299785723,0.3487348734873487,1.8659342234056897,0.4090909090909091,-19.83510583247713
range_rank,0.3770833333333333,1,3291,0.9705101739899734,0.13546037977348283,-0.007139655182821614,0.3488301428137344,6.965626716164563,0.46875,-38.75049466928266
to_hi24,1.3732325478159486,1,1996,0.5886169271601298,0.13545260929440675,-0.007147425661897688,0.33216432865731466,4.096415275024786,0.48484848484848486,-29.706333325027035
to_lo96,4.335953214276718,-1,1624,0.47891477440283103,0.13544719858482215,-0.007152836371482285,0.3380541871921182,3.3328219772992607,0.3939393939393939,-21.276802799448262
accel,-1.0808900372931887,1,2401,0.7080507225007372,0.13538292245642808,-0.00721711249987636,0.35735110370678885,4.925066618452787,0.5,-30.123696148061185
range_rank,0.4270833333333333,1,3286,0.9690356826894722,0.1353535329013879,-0.0072465020549165315,0.3487522824102252,6.949557954905638,0.46875,-38.75049466928266
tbi,-0.04618094456761611,1,3257,0.9604836331465645,0.1352769494898882,-0.007323085466416246,0.34817316548971444,6.675712492250997,0.4696969696969697,-37.72964579886032
wick_skew,-0.1904761904761743,-1,996,0.2937186670598643,0.13526964150778586,-0.007330393448518574,0.34236947791164657,2.04134186275386,0.5303030303030303,-14.155124758354303
body_frac,-0.1539948254995741,-1,1469,0.4332055440872899,0.13522407818932622,-0.00737595676697822,0.3349217154526889,3.0097601645472754,0.3787878787878788,-23.1865368883302
pos480,0.5854064459604005,-1,1923,0.5670893541728104,0.1352186377502082,-0.007381397206096235,0.3406136245449818,4.127387942756355,0.4444444444444444,-28.972720406728516
disp6,-0.4767943345811137,-1,1505,0.44382188145089946,0.13511822265700035,-0.007481812299304086,0.33421926910299005,3.0811049257391745,0.3939393939393939,-22.018547377601013
range_rank,0.4791666666666667,1,3272,0.9649071070480684,0.1350771826525917,-0.007522852303712746,0.3484107579462103,6.905820963113751,0.46875,-38.75049466928266
pos96,0.2914572864321608,1,2142,0.6316720731347685,0.13502809577014555,-0.007571939186158894,0.34967320261437906,4.382275471812904,0.4696969696969697,-29.51091689663865
range_rank,0.32708333333333334,1,3295,0.9716897670303746,0.13497945527538407,-0.007620579680920364,0.3487101669195751,6.9493328926936035,0.453125,-38.75049466928266
disp96,-5.26829850080649,1,2560,0.7549395458566794,0.13495217058877343,-0.00764786436753101,0.348828125,5.234508434958483,0.5,-37.723586780268434
dq_z96,1.6568711860747447,-1,3245,0.9569448540253612,0.13492293905000005,-0.0076770959063043875,0.34730354391371343,6.633711169958336,0.4696969696969697,-37.721385221680464
since_lo24,23.0,-1,2901,0.8554998525508699,0.13491635092566084,-0.007683684030643595,0.34643226473629785,5.930186879323364,0.5303030303030303,-35.67778651845628
atr_pct,0.009692910799899378,1,3293,0.9710999705101739,0.1347366516056042,-0.007863383350700248,0.3467962344366839,6.722542329352343,0.4696969696969697,-38.75049466928266
kyle_z,0.03990082909770702,-1,613,0.1807726334414627,0.13464606938256185,-0.007953965573742589,0.3621533442088091,1.250576371689552,0.5303030303030303,-8.416181050108552
avg_trade_usd,667.8619091935941,1,2889,0.8519610734296668,0.13457708603120966,-0.00802294892509478,0.34856351678781583,5.890806084002496,0.5,-38.3642846283621
lo_pos,0.8786610878661087,-1,2851,0.8407549395458567,0.13453245255634877,-0.00806758239995567,0.3497018589968432,5.811394276335612,0.4393939393939394,-35.33567333024246
since_lo24,3.0,1,2263,0.6673547626069006,0.1345184301025432,-0.008081604853761248,0.3504197967300044,4.612351626091747,0.45454545454545453,-29.29691158602263
accel,1.6604033199273711,-1,2666,0.7861987614273076,0.13450351838446778,-0.00809651657183666,0.34433608402100524,5.433126969893804,0.4393939393939394,-26.410251425176998
tbi_z8,-1.6506958062887966,1,3270,0.9643173105278678,0.13448470500799972,-0.008115329948304717,0.34831804281345563,6.663105839032714,0.4090909090909091,-38.528326828950206
updn_ratio,0.48535564853556484,-1,1258,0.3709820112061339,0.13447523693431288,-0.008124798021991564,0.3441971383147854,2.563179516111599,0.45454545454545453,-15.383115827759898
rpt_z,-0.004761763443920161,-1,2237,0.6596874078442937,0.1344075123207158,-0.008192522635588645,0.35091640590075995,4.555600076688503,0.5151515151515151,-32.22174564838583
tbi_z96,1.6565896828425748,-1,3244,0.956649955765261,0.1343630159097211,-0.008237019046583333,0.3471023427866831,6.604145812289929,0.4696969696969697,-37.721385221680464
kyle,4.7387989411580724e-07,1,2801,0.8260100265408434,0.13430123857939605,-0.00829879637690839,0.34666190646197786,5.6996631706195195,0.48484848484848486,-28.050902722106834
rpt_z,1.8610131614208836,-1,3211,0.9469183131819522,0.1342990472806646,-0.008300987675639832,0.349735284957957,6.533852133609305,0.5,-38.75049466928266
to_hi24,2.3657491297868734,1,1642,0.4842229430846358,0.13427778237816484,-0.008322252578139594,0.3313032886723508,3.340668464620404,0.3939393939393939,-21.44175228575889
rpt_z,-0.6328247640535837,1,1894,0.5585373046299027,0.13426067921892965,-0.008339355737374793,0.34318901795142553,3.8528746430401943,0.5,-20.978582219957723
flow_eff,-0.06959748434569962,1,2598,0.7661456797404895,0.13425428684297536,-0.008345748113329082,0.3468052347959969,5.284736927546212,0.5,-31.594070900982903
rpt_z,-1.0510484239877111,-1,958,0.28251253317605424,0.13421767736758108,-0.008382357588723355,0.35803757828810023,1.9481899230021624,0.48484848484848486,-16.426488364520395
atr_pct,0.027166825822279896,1,1416,0.4175759363019758,0.1342008912479615,-0.008399143708342938,0.3255649717514124,2.879219121319901,0.4696969696969697,-25.322678928371968
to_hi480,6.7753468309640414,1,2050,0.6045414332055441,0.13415427345745284,-0.008445761498851595,0.3473170731707317,4.2971290716840365,0.40625,-28.972720406728516
ats_rank480,0.3229166666666667,-1,542,0.15983485697434385,0.13413104115301638,-0.008468993803288055,0.31365313653136534,1.153952766744998,0.30158730158730157,-12.079851937368792
rpt_z,-0.2640426171837599,1,1425,0.42023002064287823,0.13410911419268107,-0.008490920763623372,0.34175438596491226,2.8955376927965233,0.5,-14.870507435305026
body_frac,-0.07084220992933717,-1,1575,0.464464759657918,0.13404730414489444,-0.008552730811410003,0.3326984126984127,3.198856121639527,0.3939393939393939,-26.62738153757586
flow_div,-1.0,-1,2568,0.7572987319374815,0.13400567740684738,-0.00859435754945706,0.34735202492211836,5.214039084557336,0.5,-31.594070900982903
dq_cum24,-0.12759225651863015,-1,2361,0.6962547920967266,0.13397953457181,-0.00862050038449444,0.34731046166878443,4.792813350364294,0.48484848484848486,-29.48638927091091
tbi_z24,-1.3125045617579743,1,3138,0.9253907401946329,0.13396266761431097,-0.008637367341993468,0.3476736775015934,6.3693159238440575,0.4393939393939394,-34.42287674368835
range_rank,0.275,1,3298,0.9725744618106753,0.1339253857540172,-0.008674649202287249,0.3483929654335961,6.901342534636699,0.453125,-38.75049466928266
updn_ratio,0.45089285714285715,1,2994,0.8829253907401946,0.13387215835355817,-0.008727876602746265,0.34769539078156314,6.072927910765956,0.48484848484848486,-34.643305619921044
